Elliptic curve parameters:
name = secp256k1
mode = test
p = 10007
a = 48
b = 22
g = (4, 1668)
n = 9967

----------------------------------------------------------------------------------------------------------------------------------------------------------------------
case  s           s_zk        s_rxk       s_zr        z           r           x           k           q           a           m1                  m2                  
A     6530        658         5872        9466        629         5466        2674        8637        2936        658         1                   3999/1468           
A     3545        897         2648        4869        6204        3736        8884        1634        1324        897         1                   4207/1324           
A     6400        331         6069        6757        2868        9528        9393        6544        357         331         1                   13157/6069          
A     4043        1510        2533        6576        3390        9475        2514        3852        2533        1510        1                   10619/2533          
A     7741        349         7392        8269        5985        2138        9062        488         528         349         1                   8005/3696           
A     5062        25          5037        5135        4346        1829        1818        2736        73          25          1                   3399/1679           
A     8424        480         7944        9748        990         4198        3348        5135        1324        480         1                   4543/1986           
A     6892        1100        5792        9788        7925        3285        3348        6540        2896        1100        1                   2085/724            
A     6734        674         6060        7946        4635        9887        5287        6576        1212        674         1                   734/303             
A     5502        154         5348        8176        777         1537        1275        7453        2674        154         1                   977/382             
A     8783        119         8664        9866        2594        7919        7491        6459        1083        119         1                   18649/8664          
A     2283        11          2272        2299        6087        1944        9249        4349        16          11          1                   2291/1136           
A     5663        1563        4100        9763        8376        6697        9249        7172        4100        1563        1                   7713/2050           
A     360         16          344         532         5870        2401        9098        5318        172         16          1                   223/86              
A     3056        233         2823        3997        6336        2538        8764        6382        941         233         1                   2351/941            
A     6718        638         6080        8238        4788        5260        4544        4942        1520        638         1                   3739/1520           
A     3569        443         3126        4611        6635        9490        6988        2360        1042        443         1                   4090/1563           
A     3135        1199        1936        5071        3735        3289        6988        8561        1936        1199        1                   373/88              
A     8691        155         8536        9758        3447        7327        629         9302        1067        155         1                   18449/8536          
A     9408        480         8928        9966        4190        3718        5361        9420        558         480         1                   3229/1488           
A     4860        10          4850        4910        770         1948        8020        5566        50          10          1                   977/485             
A     4470        874         3596        8066        5208        9115        4618        8639        3596        874         1                   3134/899            
A     6550        990         5560        7662        6844        6872        1557        1005        1112        990         1                   3553/1390           
A     1093        211         882         1975        3740        307         633         1138        882         211         1                   1534/441            
A     2575        225         2350        2810        7221        6271        9125        2116        235         225         1                   1077/470            
A     2367        87          2280        2823        5623        20          6337        4481        456         87          1                   173/76              
A     8354        504         7850        9924        6317        6611        925         5494        1570        504         1                   9139/3925           
A     2490        474         2016        3162        3672        9691        9126        961         672         474         1                   157/56              
A     2182        420         1762        3063        2239        816         9126        1625        881         420         1                   5245/1762           
A     4307        446         3861        5594        94          8330        3928        853         1287        446         1                   9901/3861           
A     3089        569         2520        4349        3319        9659        7580        826         1260        569         1                   3719/1260           
A     1342        146         1196        1641        1156        2976        869         8191        299         146         1                   2983/1196           
A     5362        2465        2897        8259        3274        1960        9304        9916        2897        2465        1                   13621/2897          
A     3087        127         2960        3679        9296        9709        7077        8422        592         127         1                   3383/1480           
A     7390        350         7040        9150        5222        7686        8271        294         1760        350         1                   827/352             
A     4161        987         3174        7335        2100        929         3708        5881        3174        987         1                   1916/529            
A     7416        264         7152        7714        8866        1197        2682        5540        298         264         1                   7565/3576           
A     7033        550         6483        9194        1532        1112        931         5140        2161        550         1                   5409/2161           
A     4613        203         4410        4858        5770        6748        6446        9416        245         203         1                   451/210             
A     839         380         459         1298        3302        4021        7088        2759        459         380         1                   2137/459            
A     8235        54          8181        8538        3333        5161        5877        628         303         54          1                   5591/2727           
A     7926        446         7480        8606        8498        6433        4777        2198        680         446         1                   4133/1870           
A     4924        2130        2794        7718        1727        8217        9470        1294        2794        2130        1                   6321/1397           
A     5065        954         4111        9176        8613        9813        7382        6801        4111        954         1                   14241/4111          
A     3415        534         2881        6296        6480        3311        6487        6211        2881        534         1                   9711/2881           
A     6787        1065        5722        9648        918         4310        6487        8763        2861        1065        1                   16435/5722          
A     1713        39          1674        1806        7827        8187        1473        1849        93          39          1                   391/186             
A     4062        102         3960        4722        4955        7703        8870        521         660         102         1                   122/55              
A     4991        1247        3744        6863        5328        1047        4484        5356        1872        1247        1                   5927/1872           
A     7741        897         6844        9452        5562        6460        605         5489        1711        897         1                   17193/6844          
A     4676        606         4070        5490        5632        9207        2284        9284        814         606         1                   5083/2035           
A     7063        484         6579        9256        5817        41          4355        7570        2193        484         1                   16319/6579          
A     6895        85          6810        8030        4422        4663        6596        701         1135        85          1                   995/454             
A     9393        111         9282        9835        6805        7376        6451        9201        442         111         1                   9614/4641           
A     6474        589         5885        7651        1364        2132        1339        680         1177        589         1                   2825/1177           
A     1931        197         1734        2220        6502        7809        4997        1326        289         197         1                   4151/1734           
A     4456        1115        3341        7797        3090        3999        3711        81          3341        1115        1                   12253/3341          
A     2539        485         2054        4593        6273        6531        4067        9921        2054        485         1                   3566/1027           
A     6811        2079        4732        9177        5906        2133        9918        3357        2366        2079        1                   571/169             
A     2437        507         1930        4367        3016        7057        9574        6831        1930        507         1                   3402/965            
A     4235        1799        2436        6671        249         1748        2332        9654        2436        1799        1                   779/174             
A     3408        581         2827        6235        8951        1691        1455        5444        2827        581         1                   9643/2827           
A     8457        135         8322        8895        4077        1513        7477        9637        438         135         1                   2892/1387           
A     2570        176         2394        2912        7523        635         2474        1517        342         176         1                   2741/1197           
A     3738        418         3320        4568        9957        3530        4247        3945        830         418         1                   4153/1660           
A     5272        1921        3351        8623        4603        6801        9450        4985        3351        1921        1                   13895/3351          
A     6798        1389        5409        8601        6241        3312        4336        441         1803        1389        1                   1711/601            
A     5515        295         5220        7255        9813        2477        1708        6276        1740        295         1                   1277/522            
A     3275        507         2768        4659        8146        3068        4956        9704        1384        507         1                   3967/1384           
A     3936        1041        2895        6831        4987        9071        4956        4569        2895        1041        1                   3589/965            
A     7003        220         6783        7402        9746        643         1061        450         399         220         1                   14405/6783          
A     6417        1413        5004        8919        5674        6162        7762        8107        2502        1413        1                   426/139             
A     395         19          376         771         4329        9311        362         2802        376         19          1                   583/188             
A     4508        1297        3211        7719        3507        7616        3482        6034        3211        1297        1                   12227/3211          
A     1727        95          1632        1823        6036        4391        9388        3717        96          95          1                   1775/816            
A     2668        286         2382        3462        5218        3160        9388        405         794         286         1                   3065/1191           
A     7594        1018        6576        9238        6842        1158        4784        1049        1644        1018        1                   1052/411            
A     5573        1413        4160        9733        6630        469         7651        8285        4160        1413        1                   7653/2080           
A     8545        240         8305        9300        930         10          5087        4823        755         240         1                   3569/1661           
A     1579        164         1415        1862        2944        1646        6481        2072        283         164         1                   3441/1415           
A     2665        609         2056        3693        8486        1256        8943        2207        1028        609         1                   3179/1028           
A     8227        163         8064        8563        3110        4685        4286        6477        336         163         1                   8395/4032           
A     3508        533         2975        4103        9333        9033        1449        6146        595         533         1                   7611/2975           
A     4829        112         4717        9546        4913        4530        9549        4169        4717        112         1                   14375/4717          
A     4708        2           4706        7061        8525        6831        5665        7534        2353        2           1                   11769/4706          
A     6062        3           6059        6135        1738        4058        9003        7805        73          3           1                   12197/6059          
A     1172        284         888         1468        8876        8440        2138        8368        296         284         1                   110/37              
A     6829        293         6536        8463        8570        9911        1300        6956        1634        293         1                   3823/1634           
A     553         58          495         652         5615        4223        421         9028        99          58          1                   241/99              
A     1160        303         857         2017        5932        1447        4466        9878        857         303         1                   3177/857            
A     3171        111         3060        3341        894         8042        9505        9733        170         111         1                   1628/765            
A     8250        190         8060        8870        7784        1320        9505        1534        620         190         1                   856/403             
A     6213        483         5730        7359        7386        5948        3248        8789        1146        483         1                   2262/955            
A     7960        1240        6720        9304        5949        2513        8443        8905        1344        1240        1                   1079/420            
A     4220        792         3428        5077        5285        678         7257        1639        857         792         1                   9297/3428           
A     3242        194         3048        3496        302         4236        831         3565        254         194         1                   1123/508            
A     1837        422         1415        3252        5539        4321        9760        3975        1415        422         1                   5089/1415           
A     7274        834         6440        8884        8419        7051        9437        2356        1610        834         1                   8079/3220           
A     7166        1984        5182        9757        2081        9555        1054        9398        2591        1984        1                   16923/5182          
A     5289        95          5194        5387        6571        7233        97          1036        98          95          1                   5338/2597           
A     6815        1003        5812        8268        7637        313         7037        3118        1453        1003        1                   15083/5812          
A     6316        836         5480        7686        6603        5716        1188        3887        1370        836         1                   7001/2740           
A     471         26          445         560         4711        3747        7425        1847        89          26          1                   1031/445            
A     5944        156         5788        8838        7651        745         7425        568         2894        156         1                   7391/2894           
A     4552        424         4128        8680        3061        7798        1704        8033        4128        424         1                   827/258             
A     3257        215         3042        3595        2687        6578        5059        1239        338         215         1                   1142/507            
A     5157        460         4697        5828        4225        7824        1402        8245        671         460         1                   10985/4697          
A     5962        442         5520        6882        5199        5212        7476        5899        920         442         1                   3211/1380           
A     4059        405         3654        4581        4629        1913        307         8785        522         405         1                   480/203             
A     6395        1715        4680        8735        4108        4299        307         1774        2340        1715        1                   1513/468            
A     2595        31          2564        3236        1998        6337        8713        7807        641         31          1                   5831/2564           
A     1392        93          1299        2691        2147        2081        1152        9150        1299        93          1                   1361/433            
A     6173        147         6026        6435        7260        6117        2166        1701        262         147         1                   6304/3013           
A     6402        618         5784        7125        1437        6934        6335        9364        723         618         1                   4509/1928           
A     5503        1123        4380        6963        1496        4182        6838        3805        1460        1123        1                   6233/2190           
A     6778        408         6370        9963        7559        3957        9412        5033        3185        408         1                   16741/6370          
A     4457        825         3632        8089        5860        5024        2875        4703        3632        825         1                   6273/1816           
A     8847        223         8624        9239        9540        2616        5160        513         392         223         1                   9043/4312           
A     3969        69          3900        4944        1527        2588        7774        6834        975         69          1                   2971/1300           
A     938         208         730         1303        2957        1406        9313        2764        365         208         1                   2241/730            
A     6951        586         6365        8224        7470        332         6444        363         1273        586         1                   3035/1273           
A     1905        436         1469        3374        9684        8335        8587        7641        1469        436         1                   5279/1469           
A     2443        339         2104        3495        3699        5522        2902        2991        1052        339         1                   2969/1052           
A     5872        112         5760        6016        8162        1090        5140        5693        144         112         1                   743/360             
A     5604        2346        3258        8862        3224        5586        211         3321        3258        2346        1                   2411/543            
A     4032        228         3804        5300        7502        6346        7055        4666        1268        228         1                   2333/951            
A     6799        214         6585        8994        6385        8896        6668        2315        2195        214         1                   15793/6585          
A     3807        76          3731        7538        2017        1333        5148        3044        3731        76          1                   11345/3731          
A     6774        22          6752        8462        8427        5211        4056        1851        1688        22          1                   3809/1688           
A     1591        60          1531        3122        3103        7408        7725        6604        1531        60          1                   4713/1531           
A     6976        13          6963        7187        7049        8629        6449        7313        211         13          1                   4721/2321           
A     4653        388         4265        5506        639         7246        8175        8595        853         388         1                   10159/4265          
A     2386        121         2265        3141        2247        5271        1682        5039        755         121         1                   5527/2265           
A     5247        2399        2848        8095        5125        1149        198         8223        2848        2399        1                   6671/1424           
A     2101        296         1805        3906        1641        4831        8337        8552        1805        296         1                   6007/1805           
A     3730        709         3021        6751        640         5726        5618        5810        3021        709         1                   10481/3021          
A     4973        410         4563        6494        3866        7504        8209        3924        1521        410         1                   11467/4563          
A     3351        194         3157        3802        4385        385         1367        1257        451         194         1                   7153/3157           
A     7023        1028        5995        8222        3149        2981        7982        7891        1199        1028        1                   3049/1199           
A     4120        2033        2087        6207        7757        137         3282        6985        2087        2033        1                   10327/2087          
A     6377        162         6215        7620        5976        5305        7406        4233        1243        162         1                   13997/6215          
A     3785        573         3212        4588        7199        1165        818         4562        803         573         1                   8373/3212           
A     7276        2226        5050        9801        4947        7787        818         7858        2525        2226        1                   17077/5050          
A     3849        686         3163        7012        1607        3428        1205        9893        3163        686         1                   10861/3163          
A     6125        2574        3551        9676        5289        2397        8573        1917        3551        2574        1                   15801/3551          
A     7235        35          7200        7955        100         3568        6295        9469        720         35          1                   1519/720            
A     5246        1780        3466        8712        7467        8911        8499        7335        3466        1780        1                   6979/1733           
A     4247        329         3918        5553        1193        3288        1183        5531        1306        329         1                   4900/1959           
A     3812        332         3480        4682        8901        781         1183        8826        870         332         1                   4247/1740           
A     6119        968         5151        7836        7430        4122        5981        1135        1717        968         1                   13955/5151          
A     3422        101         3321        4529        8747        6916        8706        678         1107        101         1                   7951/3321           
A     3678        1810        1868        5546        9830        9199        3427        8426        1868        1810        1                   2306/467            
A     7153        373         6780        9413        2253        6233        8803        4601        2260        373         1                   2761/1130           
A     1046        89          957         2003        7660        8238        4930        7850        957         89          1                   3049/957            
A     1460        721         739         2199        4132        2198        4716        8503        739         721         1                   3659/739            
A     6880        256         6624        7156        4355        3977        7393        9697        276         256         1                   3509/1656           
A     6604        1938        4666        8937        5554        3833        9757        5000        2333        1938        1                   15541/4666          
A     5768        2824        2944        8712        5078        5313        4954        9575        2944        2824        1                   905/184             
A     3920        576         3344        7264        5340        2928        5145        5062        3344        576         1                   699/209             
A     3176        50          3126        6302        8073        8406        6278        2768        3126        50          1                   4739/1563           
A     3122        224         2898        4571        345         5849        9292        3843        1449        224         1                   1099/414            
A     4733        2097        2636        7369        2758        2854        8152        5960        2636        2097        1                   6051/1318           
A     2609        17          2592        2771        3571        5823        4937        3888        162         17          1                   1345/648            
A     1824        558         1266        3090        1903        6978        9498        1802        1266        558         1                   819/211             
A     3313        282         3031        3746        9871        6398        1946        620         433         282         1                   7059/3031           
A     5070        702         4368        5798        2248        242         1751        6376        728         702         1                   209/84              
A     9456        83          9373        9547        5933        4739        44          1223        91          83          1                   19003/9373          
A     5926        95          5831        6045        1962        9711        2491        7869        119         95          1                   11971/5831          
A     637         73          564         731         6197        2017        2841        6078        94          73          1                   114/47              
A     4437        717         3720        6297        1083        8758        5930        6268        1860        717         1                   1789/620            
A     7447        1096        6351        9564        2852        4225        6240        4907        2117        1096        1                   17011/6351          
A     7049        2349        4700        9399        6128        1210        4673        8297        2350        2349        1                   4112/1175           
A     5002        76          4926        9928        7975        1396        874         2902        4926        76          1                   7465/2463           
A     6738        1952        4786        9131        2091        3341        2202        20          2393        1952        1                   15869/4786          
A     3423        467         2956        6379        2135        9097        3388        3030        2956        467         1                   4901/1478           
A     4844        1398        3446        6567        5240        7836        9483        8457        1723        1398        1                   11411/3446          
A     1683        188         1495        3178        4172        8262        4835        1185        1495        188         1                   4861/1495           
A     7553        965         6588        8651        8001        1116        9898        1272        1098        965         1                   4051/1647           
A     4394        1276        3118        7512        7015        8830        284         7306        3118        1276        1                   5953/1559           
A     6146        140         6006        6328        9491        573         1342        586         182         140         1                   27/13               
A     3684        524         3160        6844        6809        4732        883         3339        3160        524         1                   1316/395            
A     2916        273         2643        5559        5067        7885        3597        242         2643        273         1                   2825/881            
A     3860        257         3603        5061        884         17          1621        6551        1201        257         1                   8921/3603           
A     2127        197         1930        2513        671         6792        8239        8675        386         197         1                   464/193             
A     3509        1085        2424        4721        7799        4848        8239        1889        1212        1085        1                   4115/1212           
A     4515        781         3734        6382        3276        1870        9928        2206        1867        781         1                   10897/3734          
A     6958        355         6603        9159        5817        3425        3455        7241        2201        355         1                   227/93              
B     7074        3930        3144        8646        2789        71          1351        7281        1572        786         5                   5                   
A     1323        106         1217        2540        7026        1087        9667        5280        1217        106         1                   3863/1217           
A     1198        30          1168        1490        1493        6323        2011        6549        292         30          1                   168/73              
A     4437        2037        2400        6837        1935        668         517         1979        2400        2037        1                   1879/400            
A     5293        1993        3300        8593        3150        702         9749        3073        3300        1993        1                   6943/1650           
A     1392        136         1256        1549        5725        6360        9749        9779        157         136         1                   2941/1256           
A     2643        47          2596        2879        4351        4715        1596        4034        236         47          1                   251/118             
A     6143        2647        3496        9639        7620        2752        6604        156         3496        2647        1                   7891/1748           
A     6267        101         6166        9350        9545        9378        6685        5928        3083        101         1                   15617/6166          
A     6421        181         6240        6901        3412        4375        6685        7820        480         181         1                   6661/3120           
A     4536        270         4266        5958        9347        1180        735         3697        1422        270         1                   583/237             
A     6742        1362        5380        9432        898         1298        4362        6439        2690        1362        1                   8087/2690           
A     5105        1297        3808        7009        3356        3070        2371        4874        1904        1297        1                   6057/1904           
A     3944        1427        2517        6461        8226        3935        1020        9096        2517        1427        1                   10405/2517          
A     4830        55          4775        5785        6065        4323        5922        9474        955         55          1                   2123/955            
A     819         347         472         1291        9161        9310        5922        1298        472         347         1                   1055/236            
A     4188        3           4185        4233        2151        7578        4977        1404        45          3           1                   2807/1395           
A     2481        728         1753        4234        8329        4987        9552        1107        1753        728         1                   6715/1753           
A     1211        223         988         1705        5695        9311        6889        2802        494         223         1                   729/247             
A     1945        913         1032        2977        9499        5254        1453        9603        1032        913         1                   2461/516            
A     6926        1331        5595        8791        6084        7824        505         1722        1865        1331        1                   5239/1865           
A     1201        187         1014        1708        7092        1816        8983        7925        507         187         1                   2909/1014           
A     6019        2409        3610        9629        583         6154        9223        6210        3610        2409        1                   7824/1805           
A     6292        2920        3372        9664        6885        1077        9147        3634        3372        2920        1                   3989/843            
A     3220        412         2808        3688        5437        140         4839        8880        468         412         1                   1727/702            
A     4780        604         4176        5476        7576        9131        3845        2405        696         604         1                   641/261             
A     997         407         590         1587        3187        4088        4685        4735        590         407         1                   1292/295            
A     1718        317         1401        2185        1668        5911        9457        9041        467         317         1                   1301/467            
A     4277        2124        2153        6430        6931        5940        1774        9139        2153        2124        1                   10707/2153          
A     1248        276         972         1572        4613        6210        4549        4438        324         276         1                   235/81              
A     6662        1643        5019        8335        2043        8005        1114        1279        1673        1643        1                   4999/1673           
A     4453        143         4310        4884        2673        5416        4587        7342        431         143         1                   9337/4310           
A     6320        200         6120        6680        7176        5390        8146        2489        360         200         1                   325/153             
A     4683        2151        2532        7215        2391        2179        7574        4653        2532        2151        1                   1983/422            
A     5615        1548        4067        9682        1775        2274        7041        8317        4067        1548        1                   15297/4067          
A     4243        1944        2299        6542        537         3483        6759        6407        2299        1944        1                   10785/2299          
A     2994        1207        1787        4781        1746        2132        5667        680         1787        1207        1                   7775/1787           
A     1361        95          1266        1572        2403        4306        4011        5193        211         95          1                   2933/1266           
A     3450        420         3030        4965        6759        828         5468        8140        1515        420         1                   561/202             
A     2223        605         1618        3841        827         1246        2389        8871        1618        605         1                   3032/809            
A     2984        392         2592        3632        523         2351        224         4403        648         392         1                   827/324             
A     4662        502         4160        5494        513         341         5170        1497        832         502         1                   2539/1040           
A     1837        117         1720        2697        1060        9490        4700        7607        860         117         1                   2267/860            
A     4185        1167        3018        7203        4486        266         7307        5477        3018        1167        1                   1898/503            
A     3773        269         3504        4941        7137        9201        8086        3793        1168        269         1                   4357/1752           
A     9200        270         8930        9670        7102        8172        2243        3444        470         270         1                   1887/893            
A     3701        728         2973        4692        4844        5968        1527        6568        991         728         1                   8393/2973           
A     5924        854         5070        7614        3031        5060        5624        2141        1690        854         1                   6769/2535           
A     2425        197         2228        2982        2290        541         3479        5915        557         197         1                   5407/2228           
A     1980        330         1650        2530        6762        5628        1568        8101        550         330         1                   41/15               
A     4203        961         3242        7445        5848        1346        4657        9628        3242        961         1                   5824/1621           
A     4139        981         3158        7297        2446        9045        6325        3900        3158        981         1                   5718/1579           
A     2452        474         1978        3441        90          9673        8426        5321        989         474         1                   5893/1978           
A     6725        677         6048        7481        9829        2907        6253        3823        756         677         1                   7103/3024           
A     7342        958         6384        9470        2264        2989        2335        696         2128        958         1                   1401/532            
A     5531        616         4915        6514        6274        4948        9947        3727        983         616         1                   2409/983            
A     8145        185         7960        9140        69          2877        3192        6214        995         185         1                   3457/1592           
A     1760        843         917         2677        830         3954        8648        7098        917         843         1                   4437/917            
A     3618        1236        2382        6000        8704        4233        5946        6912        2382        1236        1                   1603/397            
A     4370        120         4250        6495        224         4968        9348        5340        2125        120         1                   2173/850            
A     3722        82          3640        3862        1436        3015        6844        3290        140         82          1                   948/455             
A     3917        2           3915        3926        1875        8890        5046        101         9           2           1                   7843/3915           
A     5832        1224        4608        8136        6490        1494        5096        1195        2304        1224        1                   97/32               
A     8417        171         8246        8634        4971        904         7270        385         217         171         1                   17051/8246          
A     5473        67          5406        8176        1138        9256        1629        9643        2703        67          1                   13649/5406          
A     5160        76          5084        6431        9597        5451        5061        6411        1271        76          1                   11591/5084          
A     3763        1475        2288        6051        9544        8751        6823        7890        2288        1475        1                   4907/1144           
A     1945        399         1546        2718        333         7012        1239        7454        773         399         1                   4663/1546           
A     2037        207         1830        3867        8337        7586        194         4164        1830        207         1                   984/305             
A     2708        702         2006        4714        8094        5271        8812        5039        2006        702         1                   3711/1003           
A     4229        324         3905        4584        5448        5621        8812        2876        355         324         1                   8813/3905           
A     3778        283         3495        7273        2486        4802        4547        6451        3495        283         1                   11051/3495          
A     5601        1467        4134        7668        6413        4513        5511        8713        2067        1467        1                   4423/1378           
A     3088        1391        1697        4785        8493        8253        1204        1818        1697        1391        1                   7873/1697           
A     3690        449         3241        4153        8782        8357        8832        6577        463         449         1                   7843/3241           
A     4949        665         4284        9233        9689        9396        7524        9140        4284        665         1                   1013/306            
A     5275        109         5166        5521        8339        1068        7356        5112        246         109         1                   5398/2583           
A     4949        1298        3651        8600        7074        3363        3074        5002        3651        1298        1                   13549/3651          
A     1367        157         1210        1972        9750        4584        5542        183         605         157         1                   3339/1210           
A     7306        250         7056        9658        127         8238        5542        7850        2352        250         1                   4241/1764           
A     8621        417         8204        9793        8799        7629        4242        3541        1172        417         1                   9207/4102           
