Elliptic curve parameters:
name = secp256k1
mode = test
p = 10007
a = 48
b = 22
g = (4, 1668)
n = 9967

----------------------------------------------------------------------------------------------------------------------------------------------------------------------
case  s           s_zk        s_rxk       s_zr        z           r           x           k           q           a           m1                  m2                  
A     7128        744         6384        9256        2884        8574        9471        4023        2128        744         1                   1024/399            
A     6162        1974        4188        8256        2222        1161        2046        1212        2094        1974        1                   2403/698            
A     4605        797         3808        5557        105         9925        5403        3235        952         797         1                   5081/1904           
A     2119        129         1990        3114        7574        82          5403        6360        995         129         1                   5233/1990           
A     4234        1545        2689        6923        3185        506         432         7464        2689        1545        1                   11157/2689          
A     7797        417         7380        9642        4980        8636        4744        8424        1845        417         1                   5813/2460           
A     4285        777         3508        5162        7522        1816        3935        2042        877         777         1                   9447/3508           
A     4362        627         3735        8097        3703        8042        3247        9733        3735        627         1                   4153/1245           
A     4084        46          4038        5430        1762        6067        9720        4152        1346        46          1                   4757/2019           
A     5864        328         5536        7248        3610        3028        5621        9818        1384        328         1                   1639/692            
A     3631        1004        2627        6258        4229        9820        5057        6465        2627        1004        1                   9889/2627           
A     4079        1127        2952        7031        1050        1497        3220        4453        2952        1127        1                   5555/1476           
A     5300        1075        4225        9525        2466        501         3220        4216        4225        1075        1                   593/169             
A     600         105         495         765         4099        1819        9270        3572        165         105         1                   91/33               
A     4413        555         3858        5056        2016        7280        7363        1083        643         555         1                   9469/3858           
A     6704        722         5982        9695        9177        8630        3563        7140        2991        722         1                   16399/5982          
A     4631        187         4444        6853        8620        3887        8429        762         2222        187         1                   261/101             
A     3014        566         2448        3626        35          2097        3590        7705        612         566         1                   415/153             
A     4609        1315        3294        6256        5932        8886        3590        469         1647        1315        1                   10865/3294          
A     1924        468         1456        3380        4122        25          1709        6137        1456        468         1                   51/14               
A     4819        1097        3722        8541        3639        5598        3384        8680        3722        1097        1                   6680/1861           
A     3195        27          3168        3261        9411        2701        4896        4607        66          27          1                   269/132             
A     7042        52          6990        8440        8904        3180        8810        4885        1398        52          1                   7741/3495           
A     7286        2           7284        7289        5542        6625        2156        464         3           2           1                   14575/7284          
A     4056        171         3885        4611        741         5938        4372        3067        555         171         1                   2889/1295           
A     1689        499         1190        2284        4045        279         4372        7030        595         499         1                   3973/1190           
A     5068        1149        3919        8987        4378        1730        9922        8854        3919        1149        1                   14055/3919          
A     1605        223         1382        2296        7129        5513        6648        3101        691         223         1                   3901/1382           
A     6399        61          6338        9568        3402        1538        5281        3337        3169        61          1                   15967/6338          
A     1789        388         1401        2256        5824        6928        4069        8331        467         388         1                   4045/1401           
A     7165        1591        5574        9023        9549        3722        812         2786        1858        1591        1                   2698/929            
A     5190        2185        3005        8195        8319        4912        7175        7105        3005        2185        1                   2677/601            
A     8963        98          8865        9948        7753        6208        7175        2602        985         98          1                   18911/8865          
A     7201        103         7098        7383        1720        3429        8780        7597        182         103         1                   7292/3549           
A     4460        1065        3395        7855        791         6726        7764        1337        3395        1065        1                   2463/679            
A     7607        92          7515        7774        3750        1937        3653        2323        167         92          1                   1709/835            
A     5659        19          5640        5779        9165        7089        7059        7643        120         19          1                   5719/2820           
A     7356        388         6968        9098        8922        9758        8310        9051        1742        388         1                   8227/3484           
A     2949        1280        1669        4618        7202        6339        8310        6488        1669        1280        1                   7567/1669           
A     4701        876         3825        8526        1729        9407        2186        8682        3825        876         1                   4409/1275           
A     1749        342         1407        3156        7905        2947        9636        7463        1407        342         1                   1635/469            
A     6685        1541        5144        9257        4165        1316        7750        3152        2572        1541        1                   7971/2572           
A     4503        742         3761        8264        9918        6137        7812        8528        3761        742         1                   12767/3761          
A     4717        313         4404        5451        969         6208        8342        7365        734         313         1                   2542/1101           
A     2671        625         2046        4717        8094        4824        276         6545        2046        625         1                   3694/1023           
A     5641        681         4960        6881        313         1646        8595        2072        1240        681         1                   6261/2480           
A     4376        1190        3186        7562        2858        7103        4634        1500        3186        1190        1                   5969/1593           
A     4238        1509        2729        6967        862         8391        9343        4939        2729        1509        1                   11205/2729          
A     4198        142         4056        4367        9494        4163        3382        674         169         142         1                   2855/1352           
A     3046        414         2632        4362        5858        1253        7724        2052        1316        414         1                   926/329             
A     331         109         222         442         9239        3915        5422        2341        111         109         1                   773/222             
A     4992        956         4036        9028        6524        7249        6102        1589        4036        956         1                   3505/1009           
A     6311        331         5980        7806        3300        9915        2497        7572        1495        331         1                   14117/5980          
A     5878        58          5820        6363        4791        2504        6819        6420        485         58          1                   12241/5820          
A     3056        420         2636        4374        8591        1460        134         2984        1318        420         1                   3715/1318           
A     8950        230         8720        9386        8050        2158        1176        6265        436         230         1                   1146/545            
A     6535        95          6440        7823        1916        311         2968        9837        1288        95          1                   7179/3220           
A     6390        602         5788        9284        1239        643         2968        9517        2894        602         1                   7837/2894           
A     4091        269         3822        4637        7133        9786        2968        4484        546         269         1                   4364/1911           
A     7096        196         6900        7786        8131        6825        3330        7448        690         196         1                   7441/3450           
A     5410        230         5180        6446        1242        7982        3330        7014        1036        230         1                   2964/1295           
A     5754        288         5466        7576        8130        2725        8508        2398        1822        288         1                   6665/2733           
A     8294        209         8085        9029        3223        4023        6838        5851        735         209         1                   17323/8085          
A     6177        1344        4833        7788        7149        7354        4459        3112        1611        1344        1                   4655/1611           
A     5370        654         4716        6549        3786        7939        4459        1327        1179        654         1                   3973/1572           
A     3223        784         2439        5662        5343        4521        7524        9484        2439        784         1                   8885/2439           
A     4361        285         4076        5380        4996        8404        4479        6003        1019        285         1                   9741/4076           
A     4520        165         4355        4855        413         3318        2921        9895        335         165         1                   1875/871            
A     8147        641         7506        8981        4154        3690        4890        9792        834         641         1                   8564/3753           
A     9044        85          8959        9571        257         1860        9749        2017        527         85          1                   1095/527            
A     2862        805         2057        4919        5535        4265        1079        7113        2057        805         1                   7781/2057           
A     5014        1178        3836        6932        41          7462        3154        3189        1918        1178        1                   5973/1918           
A     7442        292         7150        8157        2937        4126        6588        689         715         292         1                   15599/7150          
A     5523        227         5296        5854        2734        8438        8885        4393        331         227         1                   11377/5296          
A     5571        1703        3868        9439        128         8717        1470        4296        3868        1703        1                   7505/1934           
A     4535        777         3758        6414        7495        5876        9628        544         1879        777         1                   10949/3758          
A     4348        1086        3262        5979        6790        64          6310        1882        1631        1086        1                   10327/3262          
A     7196        385         6811        8169        4977        1810        9729        6841        973         385         1                   2195/973            
A     8697        11          8686        8783        1298        5881        9843        1267        86          11          1                   8740/4343           
A     4180        1476        2704        6884        7705        6906        3772        4388        2704        1476        1                   1383/338            
A     1742        344         1398        2441        1927        3896        2738        1676        699         344         1                   4183/1398           
A     2579        828         1751        4330        4729        5270        794         6302        1751        828         1                   6909/1751           
A     9127        347         8780        9566        3752        6819        8048        5831        439         347         1                   18693/8780          
A     5259        551         4708        6436        6109        6674        4936        4508        1177        551         1                   11695/4708          
A     4776        1415        3361        8137        8570        7036        6074        7740        3361        1415        1                   12913/3361          
A     6769        69          6700        7439        6254        1061        8588        3342        670         69          1                   3552/1675           
A     3236        311         2925        4211        3463        9312        351         4844        975         311         1                   7447/2925           
A     5708        1296        4412        7914        4619        4244        4596        8856        2206        1296        1                   6811/2206           
A     2959        776         2183        5142        4378        5975        4596        5546        2183        776         1                   8101/2183           
A     7191        963         6228        8748        3501        2206        9334        6867        1557        963         1                   1771/692            
A     4021        433         3588        5815        1227        484         5593        9350        1794        433         1                   2459/897            
A     6492        642         5850        7467        4505        2234        9047        3748        975         642         1                   1551/650            
A     3353        285         3068        4887        2268        4867        6519        9743        1534        285         1                   2060/767            
A     3391        521         2870        6261        5797        1870        2351        2206        2870        521         1                   4826/1435           
A     5404        1560        3844        7326        3996        1663        8117        3203        1922        1560        1                   6365/1922           
A     1575        545         1030        2605        1233        8797        7430        8957        1030        545         1                   418/103             
A     8198        38          8160        8470        1903        9741        7430        7982        272         38          1                   1389/680            
A     6925        943         5982        9916        8027        447         4072        9910        2991        943         1                   16841/5982          
A     6229        1225        5004        7480        983         8839        4167        6531        1251        1225        1                   13709/5004          
A     4163        237         3926        8089        158         6801        123         4985        3926        237         1                   6126/1963           
A     6903        1827        5076        9441        519         9121        9818        1271        2538        1827        1                   454/141             
A     6826        94          6732        8509        4881        6432        2210        6271        1683        94          1                   15335/6732          
A     4007        539         3468        5741        3775        1987        9609        7348        1734        539         1                   2437/867            
A     324         48          276         416         8528        4862        8538        561         92          48          1                   185/69              
A     3127        701         2426        4340        4901        5988        5094        958         1213        701         1                   7467/2426           
A     3607        34          3573        4004        9864        2090        1066        8999        397         34          1                   2537/1191           
A     6474        950         5524        9236        8205        5312        3801        8722        2762        950         1                   7855/2762           
A     1734        44          1690        2579        8890        6596        3801        2184        845         44          1                   4313/1690           
A     6415        1005        5410        7497        9837        19          1456        1909        1082        1005        1                   6956/2705           
A     7578        442         7136        8470        5623        9162        7503        6383        892         442         1                   1003/446            
A     1682        84          1598        3280        3252        1276        872         3825        1598        84          1                   2481/799            
A     8281        876         7405        9762        7580        8514        7653        9904        1481        876         1                   18043/7405          
A     5141        195         4946        7614        8623        8315        9577        6029        2473        195         1                   12755/4946          
A     4974        54          4920        5220        1059        7939        4605        8640        246         54          1                   1699/820            
A     7797        717         7080        9213        5759        7357        4605        4782        1416        717         1                   567/236             
A     5006        619         4387        9393        5921        1828        9164        2717        4387        619         1                   14399/4387          
A     3572        1119        2453        6025        4892        7069        5524        4236        2453        1119        1                   9597/2453           
A     3970        95          3875        4095        5871        4946        3581        8451        125         95          1                   1613/775            
A     7701        1046        6655        9032        2396        270         9883        4335        1331        1046        1                   16733/6655          
A     5348        588         4760        6538        5118        5310        8138        6859        1190        588         1                   849/340             
A     1908        301         1607        3515        3923        2257        53          3026        1607        301         1                   5423/1607           
A     6073        133         5940        6667        8459        9837        8087        1606        594         133         1                   637/297             
A     4300        847         3453        7753        382         2499        6133        5351        3453        847         1                   12053/3453          
A     6267        327         5940        6663        203         4108        6998        3684        396         327         1                   431/198             
A     5539        731         4808        7943        9064        6967        138         5220        2404        731         1                   6741/2404           
A     2449        1070        1379        3828        4699        3087        661         6565        1379        1070        1                   6277/1379           
A     4101        1187        2914        7015        4839        4090        661         7924        2914        1187        1                   5558/1457           
A     8158        184         7974        9044        1409        1308        9676        1521        886         184         1                   2867/1329           
A     6385        423         5962        6927        1962        7334        5450        6081        542         423         1                   6656/2981           
A     4913        1788        3125        8038        2607        6491        9811        4772        3125        1788        1                   12951/3125          
A     3697        697         3000        4697        688         369         7696        4999        1000        697         1                   1399/500            
A     6079        367         5712        7031        704         9170        7696        6329        952         367         1                   2185/952            
A     4267        179         4088        4851        8836        6235        7877        5305        584         179         1                   4559/2044           
A     5183        1980        3203        8386        9874        17          6173        5766        3203        1980        1                   13569/3203          
A     7439        1044        6395        8718        6086        6300        50          8300        1279        1044        1                   16157/6395          
A     5200        789         4411        9611        4762        2139        8965        8726        4411        789         1                   14811/4411          
A     3268        393         2875        3843        6425        3446        8543        2282        575         393         1                   7111/2875           
A     4532        1829        2703        7235        1226        827         8263        1099        2703        1829        1                   11767/2703          
A     7941        569         7372        9784        8845        1306        8263        950         1843        569         1                   17725/7372          
A     6966        50          6916        7213        5623        97          5544        6585        247         50          1                   14179/6916          
A     3745        1570        2175        5920        3907        7170        210         2878        2175        1570        1                   1933/435            
A     5883        911         4972        8369        626         4360        4986        3552        2486        911         1                   3563/1243           
A     5057        1053        4004        7059        2815        3005        1128        9369        2002        1053        1                   233/77              
A     6148        862         5286        7029        5869        3289        9813        8561        881         862         1                   13177/5286          
A     4805        421         4384        9189        5263        1174        2543        4566        4384        421         1                   6997/2192           
A     3377        430         2947        6324        7353        8142        2791        5887        2947        430         1                   9701/2947           
A     1372        183         1189        2561        89          7756        2791        562         1189        183         1                   3933/1189           
A     4479        759         3720        5409        4766        4993        8449        4327        930         759         1                   412/155             
A     5718        1994        3724        9442        2593        2948        5883        2776        3724        1994        1                   3790/931            
A     6827        217         6610        8149        7298        5296        3849        9291        1322        217         1                   7488/3305           
A     7784        186         7598        8046        4202        7948        2567        4725        262         186         1                   7915/3799           
A     6495        45          6450        7140        5225        3063        5055        124         645         45          1                   909/430             
A     5370        946         4424        7582        3778        4909        5055        9867        2212        946         1                   1619/553            
A     2403        534         1869        4272        5222        9170        9794        3638        1869        534         1                   25/7                
A     9437        5           9432        9509        8580        992         9564        4211        72          5           1                   9473/4716           
A     2197        616         1581        3778        7649        4238        8894        3345        1581        616         1                   5975/1581           
A     4613        197         4416        4889        6046        4770        7021        5244        276         197         1                   4751/2208           
A     2097        247         1850        2467        6968        7786        1970        2436        370         247         1                   2282/925            
A     4016        152         3864        4338        7539        2765        8691        7077        322         152         1                   4177/1932           
A     3957        1218        2739        6696        8182        13          8376        5745        2739        1218        1                   3551/913            
A     3121        1037        2084        4163        8370        9540        5716        7239        1042        1037        1                   1821/521            
A     4975        1176        3799        8774        9057        4941        3908        8739        3799        1176        1                   13749/3799          
A     4755        803         3952        5743        2041        3094        5171        3409        988         803         1                   5249/1976           
A     4693        1118        3575        8268        2210        121         7855        6567        3575        1118        1                   997/275             
A     6389        281         6108        8425        2814        637         5252        4764        2036        281         1                   2469/1018           
A     8045        1369        6676        9714        9178        8363        5252        9940        1669        1369        1                   17759/6676          
A     5103        974         4129        9232        9761        4600        8736        8414        4129        974         1                   14335/4129          
A     4614        208         4406        9020        3790        8260        7609        7616        4406        208         1                   6817/2203           
A     3096        426         2670        3630        2891        6893        2385        4944        534         426         1                   1121/445            
A     2050        95          1955        4005        5259        8245        3484        4812        1955        95          1                   1211/391            
A     8737        88          8649        9016        8959        6082        2685        4667        279         88          1                   17753/8649          
A     8583        15          8568        9535        4099        4953        2611        3358        952         15          1                   9059/4284           
A     6995        515         6480        7805        9639        6631        6108        6714        810         515         1                   185/81              
A     8330        847         7483        9399        8938        9028        1320        5559        1069        847         1                   17729/7483          
A     8634        234         8400        8914        6351        6916        601         678         280         234         1                   4387/2100           
A     4561        1438        3123        7684        52          7048        7725        411         3123        1438        1                   12245/3123          
A     6128        762         5366        8811        8532        1126        1846        1465        2683        762         1                   14939/5366          
A     1660        29          1631        3291        1837        7690        3179        7303        1631        29          1                   4951/1631           
A     5930        2703        3227        9157        9169        7495        3743        1383        3227        2703        1                   15087/3227          
A     5117        1263        3854        7044        5854        6294        7132        7793        1927        1263        1                   12161/3854          
A     8617        235         8382        8871        1864        8512        7466        2540        254         235         1                   8744/4191           
A     5861        501         5360        8541        4270        6344        7466        7836        2680        501         1                   7201/2680           
A     7650        70          7580        8408        9843        6041        1840        6269        758         70          1                   8029/3790           
A     2333        634         1699        4032        4666        6768        1714        3200        1699        634         1                   6365/1699           
A     2966        1457        1509        4475        5517        9910        1714        7102        1509        1457        1                   7441/1509           
A     7293        848         6445        8582        5524        3455        5658        5045        1289        848         1                   3175/1289           
A     9066        257         8809        9449        5059        8574        4931        5944        383         257         1                   805/383             
A     1847        104         1743        2428        5706        6156        6809        2973        581         104         1                   1425/581            
A     4021        999         3022        5532        30          8158        1307        1030        1511        999         1                   9553/3022           
A     3654        1114        2540        6194        6171        5507        4972        173         2540        1114        1                   2462/635            
A     6824        1080        5744        8260        2369        3546        2870        6690        1436        1080        1                   3771/1436           
A     7323        95          7228        9130        9016        6132        7730        3448        1807        95          1                   16453/7228          
A     2135        89          2046        2228        3012        3151        4163        3736        93          89          1                   4363/2046           
A     7051        1841        5210        9656        2441        939         3776        4088        2605        1841        1                   16707/5210          
A     4126        1652        2474        6600        8828        7231        7684        5984        2474        1652        1                   5363/1237           
A     7733        283         7450        8478        1770        6458        8169        5299        745         283         1                   16211/7450          
A     2334        174         2160        2766        4677        8267        1191        6617        432         174         1                   85/36               
A     2097        357         1740        3837        4110        9626        8717        3514        1740        357         1                   989/290             
A     1707        646         1061        2768        4796        7507        2084        2681        1061        646         1                   4475/1061           
A     6961        1245        5716        9819        8176        5554        2084        16          2858        1245        1                   4195/1429           
A     6780        820         5960        7972        2278        6654        5733        8506        1192        820         1                   1844/745            
A     5597        1400        4197        9794        4452        8514        14          63          4197        1400        1                   15391/4197          
A     2452        821         1631        4083        6372        6650        7791        2836        1631        821         1                   6535/1631           
A     4767        322         4445        5402        8556        3521        9324        911         635         322         1                   10169/4445          
A     5003        1161        3842        6924        8529        5249        9324        824         1921        1161        1                   11927/3842          
A     5970        598         5372        7313        6160        6216        684         6223        1343        598         1                   13283/5372          
A     5269        17          5252        6582        3228        2466        684         9192        1313        17          1                   11851/5252          
A     4690        1284        3406        6393        5835        7493        7340        7487        1703        1284        1                   11083/3406          
A     6140        368         5772        9026        1368        8123        1428        1166        2886        368         1                   7583/2886           
A     3146        238         2908        6054        2352        28          6303        4331        2908        238         1                   2300/727            
A     5980        1530        4450        8205        510         3827        6336        3           2225        1530        1                   2837/890            
A     5132        1425        3707        8839        9260        5838        6824        6356        3707        1425        1                   13971/3707          
A     1624        29          1595        3219        4008        4007        3709        8746        1595        29          1                   167/55              
A     3719        30          3689        3750        3678        7334        6003        3886        31          30          1                   1067/527            
A     5364        1317        4047        9411        4254        923         9569        4787        4047        1317        1                   4925/1349           
A     7897        52          7845        9466        5006        4629        4852        6204        1569        52          1                   17363/7845          
A     6906        441         6465        8199        1221        8235        4799        7445        1293        441         1                   1007/431            
A     4067        1030        3037        7104        6003        9754        4799        7739        3037        1030        1                   11171/3037          
A     3887        1595        2292        6179        1206        1501        8366        9927        2292        1595        1                   5033/1146           
A     2422        585         1837        4259        3631        5557        76          7461        1837        585         1                   6681/1837           
A     4870        2404        2466        7336        3461        2928        7073        4905        2466        2404        1                   6103/1233           
A     2495        313         2182        4677        5869        1159        6063        1987        2182        313         1                   3586/1091           
A     6281        205         6076        7800        9142        4521        6560        483         1519        205         1                   14081/6076          
A     5445        1167        4278        9723        7202        6986        7440        5230        4278        1167        1                   2528/713            
A     4652        28          4624        4720        597         6903        9498        1536        68          28          1                   2343/1156           
A     5480        1591        3889        9369        4853        6802        9498        637         3889        1591        1                   14849/3889          
A     473         13          460         703         2722        1161        2317        8755        230         13          1                   294/115             
A     3057        888         2169        5226        5136        4740        9822        9548        2169        888         1                   2761/723            
A     5391        275         5116        7949        1502        9103        9192        3338        2558        275         1                   3335/1279           
A     6771        72          6699        6858        5766        6836        5873        7789        87          72          1                   59/29               
A     4278        84          4194        4511        55          5881        5873        8700        233         84          1                   8789/4194           
A     5698        838         4860        8128        6702        4314        183         2912        2430        838         1                   6913/2430           
A     4374        404         3970        6359        7878        8003        8532        1789        1985        404         1                   10733/3970          
A     7635        439         7196        8149        4608        9149        2650        3476        514         439         1                   3946/1799           
A     1056        102         954         1374        332         8350        2650        8106        318         102         1                   135/53              
A     4495        119         4376        8871        4588        721         4906        7497        4376        119         1                   6683/2188           
A     7150        104         7046        7421        2159        105         7397        5586        271         104         1                   14571/7046          
A     4625        63          4562        9187        2160        5260        2780        4942        4562        63          1                   6906/2281           
A     6845        41          6804        7034        3679        6298        998         5971        189         41          1                   13879/6804          
A     5804        462         5342        8475        1076        8817        998         7170        2671        462         1                   14279/5342          
A     5626        1905        3721        9347        5161        6454        2334        3801        3721        1905        1                   14973/3721          
A     1268        128         1140        1838        7904        260         7746        4237        570         128         1                   1553/570            
A     5441        2536        2905        8346        5798        359         244         4800        2905        2536        1                   13787/2905          
A     3434        320         3114        4991        275         3715        2814        2357        1557        320         1                   8425/3114           
A     4730        614         4116        8846        3107        5575        3559        9563        4116        614         1                   3394/1029           
A     4153        997         3156        5731        9902        4972        3559        138         1578        997         1                   2471/789            
A     5899        409         5490        8644        2365        6085        8372        8568        2745        409         1                   14543/5490          
A     4861        157         4704        5057        1416        1531        2720        5779        196         157         1                   1653/784            
A     3893        1172        2721        6614        8813        4330        1248        3091        2721        1172        1                   10507/2721          
A     6450        213         6237        7017        8033        5454        6297        809         567         213         1                   4489/2079           
A     4835        812         4023        8858        4458        3767        118         7092        4023        812         1                   13693/4023          
A     6834        1060        5774        9721        4161        7265        5966        4755        2887        1060        1                   16555/5774          
A     7494        900         6594        8593        1684        6924        9524        3386        1099        900         1                   16087/6594          
A     4619        925         3694        8313        7587        9038        2097        4334        3694        925         1                   6466/1847           
A     3326        26          3300        3370        6306        2678        9340        4179        44          26          1                   558/275             
A     7065        396         6669        7578        4261        6287        8836        6697        513         396         1                   1627/741            
A     4923        3           4920        5169        9402        1702        3344        1129        246         3           1                   841/410             
A     2471        394         2077        4548        7682        3963        6385        4196        2077        394         1                   7019/2077           
A     3118        1442        1676        4794        8655        2716        2953        713         1676        1442        1                   1978/419            
A     3485        30          3455        4176        1001        44          9680        4411        691         30          1                   7661/3455           
A     2466        250         2216        3020        8684        7805        7579        9524        554         250         1                   2743/1108           
A     2288        412         1876        3226        3562        5295        3440        2289        938         412         1                   2757/938            
A     3225        1380        1845        5070        3816        17          606         6551        1845        1380        1                   553/123             
A     1719        212         1507        3226        3845        5994        9216        5467        1507        212         1                   4945/1507           
A     4817        449         4368        5363        5794        4489        9216        19          546         449         1                   2545/1092           
A     877         279         598         1475        5586        2732        9216        2821        598         279         1                   1176/299            
A     5584        378         5206        8187        8408        2015        8158        524         2603        378         1                   13771/5206          
A     7708        468         7240        8613        2864        9709        5592        8422        905         468         1                   16321/7240          
