Elliptic curve parameters:
name = secp256k1
mode = test
p = 10007
a = 48
b = 22
g = (4, 1668)
n = 9967

----------------------------------------------------------------------------------------------------------------------------------------------------------------------
case  s           s_zk        s_rxk       s_zr        z           r           x           k           q           a           m1                  m2                  
A     5709        783         4926        7351        1020        7502        3059        2258        1642        783         1                   6530/2463           
A     5001        101         4900        7451        4596        1344        4730        2006        2450        101         1                   3113/1225           
A     3682        70          3612        4198        5094        9103        1440        3338        516         70          1                   1970/903            
A     6216        2883        3333        9549        251         5915        8436        2672        3333        2883        1                   5255/1111           
A     7352        317         7035        8759        365         2427        9089        5708        1407        317         1                   16111/7035          
A     4912        1020        3892        6858        5064        2871        9089        8432        1946        1020        1                   5885/1946           
A     4891        603         4288        5963        925         2280        8027        5830        1072        603         1                   81/32               
A     8098        342         7756        8652        5793        9793        1896        4790        554         342         1                   8375/3878           
A     4990        712         4278        5703        8536        1793        1896        299         713         712         1                   10693/4278          
A     6111        2332        3779        9890        7001        2685        3391        6962        3779        2332        1                   16001/3779          
A     4995        45          4950        5545        5156        8988        6140        2167        550         45          1                   1054/495            
A     7576        706         6870        9866        5595        7416        94          3424        2290        706         1                   2907/1145           
A     5607        249         5358        7393        1061        580         1928        2546        1786        249         1                   6500/2679           
A     9254        14          9240        9310        3116        3771        9545        3333        56          14          1                   221/110             
A     7248        440         6808        8099        5099        8829        728         4750        851         440         1                   15347/6808          
A     4503        8           4495        4534        1946        7306        680         3196        31          8           1                   9037/4495           
A     3585        291         3294        5232        2820        1147        680         4973        1647        291         1                   2939/1098           
A     3102        862         2240        4222        2334        8645        7574        4749        1120        862         1                   1831/560            
A     500         185         315         815         8970        3928        2511        6028        315         185         1                   263/63              
A     4977        630         4347        9324        5635        7480        7661        8048        4347        630         1                   227/69              
A     5046        168         4878        5859        79          9915        6507        7572        813         168         1                   3635/1626           
A     3208        412         2796        3674        9620        3666        8138        1952        466         412         1                   1147/466            
A     3380        62          3318        3459        5134        321         9624        4570        79          62          1                   977/474             
A     5016        888         4128        9144        1573        405         8420        7338        4128        888         1                   295/86              
A     1400        573         827         2227        7766        7815        2447        4347        827         573         1                   3627/827            
A     8424        850         7574        9506        446         7396        9275        2773        1082        850         1                   8965/3787           
A     3183        235         2948        3920        5928        5233        2967        301         737         235         1                   7103/2948           
A     2622        1002        1620        4242        2941        76          3821        9703        1620        1002        1                   572/135             
A     3437        505         2932        6369        8226        4061        4034        8192        2932        505         1                   4903/1466           
A     6183        198         5985        7038        9346        3311        6813        6211        855         198         1                   1469/665            
A     5196        396         4800        5996        4863        3631        144         9881        800         396         1                   1399/600            
A     5995        2458        3537        9532        2265        1914        8312        5132        3537        2458        1                   15527/3537          
A     8277        177         8100        8682        2920        5990        5275        2898        405         177         1                   5653/2700           
A     7616        425         7191        8415        369         509         3450        9590        799         425         1                   943/423             
A     2443        109         2334        3610        9890        212         9006        1293        1167        109         1                   6053/2334           
A     4446        47          4399        4499        1099        3795        1541        9568        53          47          1                   8945/4399           
A     6726        2082        4644        9048        5269        4797        7286        7548        2322        2082        1                   2629/774            
A     5967        1107        4860        8397        3180        7177        1532        4824        2430        1107        1                   133/45              
A     6413        198         6215        7656        8980        9626        8309        3514        1243        198         1                   1279/565            
A     6896        935         5961        8883        8117        5108        7477        5414        1987        935         1                   15779/5961          
A     612         99          513         783         70          5849        9746        6124        171         99          1                   155/57              
A     6634        496         6138        7657        623         2908        3278        7936        1023        496         1                   461/198             
A     4233        1752        2481        6714        454         4186        9149        6107        2481        1752        1                   3649/827            
A     7168        901         6267        9257        9054        6660        1344        8394        2089        901         1                   5475/2089           
A     2792        4           2788        5580        2940        7528        3561        6943        2788        4           1                   2093/697            
A     2797        126         2671        5468        8539        6585        5463        6156        2671        126         1                   8265/2671           
A     3838        393         3445        4527        5321        4266        5822        7266        689         393         1                   1673/689            
A     5107        1709        3398        8505        4655        3524        3245        8111        3398        1709        1                   6806/1699           
A     4069        252         3817        7886        273         2475        249         2301        3817        252         1                   11955/3817          
A     2272        88          2184        2454        298         5761        249         2676        182         88          1                   2363/1092           
A     6951        1596        5355        8736        679         5356        9570        5962        1785        1596        1                   249/85              
A     4918        886         4032        5926        54          8231        5859        1493        1008        886         1                   2711/1008           
A     3731        59          3672        3833        9526        2274        6862        8317        102         59          1                   1891/918            
A     6249        1869        4380        8439        9916        2766        2661        5240        2190        1869        1                   1224/365            
A     5036        536         4500        7286        5012        4802        1332        3516        2250        536         1                   6161/2250           
A     4697        394         4303        9000        2710        555         5677        4443        4303        394         1                   13697/4303          
A     5857        76          5781        5980        1772        7473        2344        855         123         76          1                   11837/5781          
A     4382        71          4311        5819        436         8403        513         4275        1437        71          1                   10201/4311          
A     6169        2876        3293        9462        7369        3288        8308        5531        3293        2876        1                   15631/3293          
A     4760        702         4058        6789        8947        7879        7603        4162        2029        702         1                   11549/4058          
A     4799        661         4138        8937        2088        1422        1974        597         4138        661         1                   6868/2069           
A     9208        8           9200        9608        2595        8419        1974        1617        400         8           1                   1176/575            
A     3328        808         2520        4168        5701        4326        681         6023        840         808         1                   937/315             
A     8848        44          8804        8910        9006        2511        9745        7986        62          44          1                   8879/4402           
A     7472        656         6816        8324        8034        1986        7852        1397        852         656         1                   3949/1704           
A     7476        321         7155        8271        8375        6412        6093        9059        795         321         1                   5249/2385           
A     2153        153         2000        4153        8837        2369        6093        3872        2000        153         1                   3153/1000           
A     5875        2766        3109        8984        2872        1308        5695        1521        3109        2766        1                   14859/3109          
A     5683        2074        3609        9292        7307        9349        5695        7126        3609        2074        1                   14975/3609          
A     7857        901         6956        9596        2851        7254        5228        3741        1739        901         1                   17453/6956          
A     5941        211         5730        7851        604         5013        6925        1502        1910        211         1                   6896/2865           
A     5354        8           5346        8027        5356        1734        1633        7987        2673        8           1                   13381/5346          
A     6235        721         5514        8992        9359        5231        5385        507         2757        721         1                   15227/5514          
A     4965        2211        2754        7719        258         5477        7213        1747        2754        2211        1                   2114/459            
A     5420        104         5316        7192        2847        3885        6922        7828        1772        104         1                   1051/443            
A     4091        43          4048        4275        7631        4491        5797        2752        184         43          1                   4183/2024           
A     1853        652         1201        3054        428         2103        540         4659        1201        652         1                   4907/1201           
A     5201        865         4336        6285        2449        1077        4093        6333        1084        865         1                   5743/2168           
A     9458        186         9272        9702        7309        6971        6845        8572        244         186         1                   2395/1159           
A     4010        1753        2257        6267        454         870         6946        9905        2257        1753        1                   10277/2257          
A     9010        33          8977        9057        63          1093        4731        1899        47          33          1                   18067/8977          
A     5145        121         5024        5773        6617        9278        4169        4799        628         121         1                   5459/2512           
A     5408        190         5218        8017        8898        5941        1865        2079        2609        190         1                   13425/5218          
A     5391        379         5012        6644        66          3423        1744        2573        1253        379         1                   12035/5012          
A     8278        1368        6910        9660        2771        7057        9851        6831        1382        1368        1                   8969/3455           
A     5034        1276        3758        6913        6101        2780        140         4367        1879        1276        1                   11947/3758          
A     4311        1603        2708        7019        6443        7807        3419        25          2708        1603        1                   5665/1354           
A     7241        917         6324        8295        8127        2731        3332        7426        1054        917         1                   3884/1581           
A     1646        220         1426        3072        5821        3086        3141        3154        1426        220         1                   2359/713            
A     6514        610         5904        7990        3667        8178        5078        5901        1476        610         1                   1813/738            
A     4134        2013        2121        6255        84          4702        6217        9635        2121        2013        1                   3463/707            
A     4184        233         3951        4623        4026        8000        8040        5142        439         233         1                   8807/3951           
A     4639        209         4430        6854        8758        2855        4155        2168        2215        209         1                   11493/4430          
A     3851        1244        2607        6458        8891        3199        3860        110         2607        1244        1                   10309/2607          
A     4293        1190        3103        7396        803         5694        7487        1342        3103        1190        1                   11689/3103          
A     5092        526         4566        9658        1139        3605        5182        508         4566        526         1                   7375/2283           
A     6571        63          6508        8198        5920        1089        2955        8807        1627        63          1                   14769/6508          
A     2272        397         1875        4147        8447        1971        6952        9252        1875        397         1                   6419/1875           
A     6349        133         6216        7385        515         8046        6952        6503        1036        133         1                   327/148             
A     3722        601         3121        6843        3690        1112        2067        4827        3121        601         1                   10565/3121          
A     6494        101         6393        8625        8275        8071        2067        2044        2131        101         1                   15119/6393          
A     4534        1937        2597        7131        8976        7546        7731        2613        2597        1937        1                   11665/2597          
A     1506        343         1163        2669        5731        2877        2009        6214        1163        343         1                   4175/1163           
A     8008        200         7808        8252        5042        567         1700        2985        244         200         1                   4065/1952           
A     5528        74          5454        7346        2030        1290        874         3869        1818        74          1                   6437/2727           
A     6513        555         5958        9492        2982        8426        6165        6207        2979        555         1                   5335/1986           
A     4538        378         4160        5370        789         4365        1959        6822        832         378         1                   2477/1040           
A     3430        1176        2254        5684        6715        317         5011        6252        2254        1176        1                   93/23               
A     4151        1215        2936        7087        6828        3065        5011        5715        2936        1215        1                   5619/1468           
A     6803        911         5892        8767        1381        28          5011        4331        1964        911         1                   2595/982            
A     2715        966         1749        4464        1457        9758        973         9051        1749        966         1                   2393/583            
A     8015        161         7854        8576        3624        6317        7091        2049        561         161         1                   16591/7854          
A     5783        227         5556        6246        7075        2624        4152        1506        463         227         1                   12029/5556          
A     2594        268         2326        4920        3453        3699        4152        6206        2326        268         1                   3757/1163           
A     2558        314         2244        4802        5817        9620        4428        4664        2244        314         1                   1840/561            
A     2916        1075        1841        4757        387         1197        4428        5540        1841        1075        1                   7673/1841           
A     5282        779         4503        9785        9602        1202        4428        8108        4503        779         1                   793/237             
A     7514        584         6930        8207        3801        7187        9395        6359        693         584         1                   15721/6930          
A     4841        1447        3394        6538        8958        8301        778         8958        1697        1447        1                   11379/3394          
A     3823        1795        2028        5851        464         6779        8656        412         2028        1795        1                   4837/1014           
A     7863        193         7670        8158        8782        5578        2711        8865        295         193         1                   16021/7670          
A     4867        2114        2753        7620        5711        1038        1305        9737        2753        2114        1                   12487/2753          
A     5419        76          5343        5830        4214        3658        476         246         411         76          1                   11249/5343          
A     3163        432         2731        5894        6128        2535        3388        9889        2731        432         1                   9057/2731           
A     4666        518         4148        8814        6882        1409        4341        1822        4148        518         1                   3370/1037           
A     9412        96          9316        9549        4935        5249        3235        9143        137         96          1                   18961/9316          
A     3141        141         3000        3341        3505        5893        3567        6603        200         141         1                   3241/1500           
A     7188        1308        5880        8658        336         7679        3421        8903        1470        1308        1                   2641/980            
A     4857        867         3990        6852        4861        4297        3421        2922        1995        867         1                   3903/1330           
A     4025        203         3822        5299        8618        2981        7259        2076        1274        203         1                   222/91              
A     6738        594         6144        8786        2579        7783        4325        4719        2048        594         1                   3881/1536           
A     3579        468         3111        4616        7795        7854        9230        7654        1037        468         1                   8195/3111           
A     4237        332         3905        4592        9438        5606        1819        2298        355         332         1                   8829/3905           
A     6208        1764        4444        8430        4952        207         4027        9911        2222        1764        1                   7319/2222           
A     3366        948         2418        4575        7164        3828        688         1486        1209        948         1                   2647/806            
A     2124        905         1219        3343        7948        7734        524         2690        1219        905         1                   5467/1219           
A     4131        711         3420        4986        1182        156         6005        2505        855         711         1                   1013/380            
A     8376        636         7740        9021        8357        6637        3684        6116        645         636         1                   1933/860            
A     4945        80          4865        5640        3565        7033        7571        8653        695         80          1                   2117/973            
A     7391        31          7360        7759        2286        1464        7170        6588        368         31          1                   1515/736            
A     3782        1112        2670        6452        4902        6219        3535        8975        2670        1112        1                   5117/1335           
A     2937        174         2763        3244        770         9557        7217        5152        307         174         1                   6181/2763           
A     5958        1074        4884        8400        8742        1417        6884        7094        2442        1074        1                   2393/814            
A     4221        389         3832        5179        6264        7274        6884        479         958         389         1                   1175/479            
A     2626        925         1701        4327        9439        3182        6248        1263        1701        925         1                   6953/1701           
A     5782        220         5562        7636        2334        2779        9563        7849        1854        220         1                   6709/2781           
A     3268        749         2519        5787        7036        6068        6859        7821        2519        749         1                   9055/2519           
A     3640        56          3584        3704        2713        6515        9166        9269        64          56          1                   459/224             
A     2462        409         2053        4515        9598        3067        2355        269         2053        409         1                   6977/2053           
A     8348        92          8256        8444        9858        6872        2355        1005        96          92          1                   2099/1032           
A     4411        235         4176        4672        4250        5592        5620        8900        261         235         1                   9083/4176           
A     5273        917         4356        6725        949         1656        6265        8109        1452        917         1                   5999/2178           
A     4492        1800        2692        7184        1705        8615        2362        5233        2692        1800        1                   2919/673            
A     5436        26          5410        5977        3654        4696        4349        1713        541         26          1                   11413/5410          
A     1673        49          1624        1876        9459        3214        576         9084        203         49          1                   507/232             
A     2127        333         1794        3921        4208        7128        576         9581        1794        333         1                   1008/299            
A     3684        329         3355        7039        4986        4809        8566        2125        3355        329         1                   10723/3355          
A     4281        165         4116        4477        9856        3282        8204        8888        196         165         1                   4379/2058           
A     875         3           872         1747        403         2527        95          1385        872         3           1                   1311/436            
A     6829        144         6685        7784        7870        733         638         6887        955         144         1                   14613/6685          
A     7318        408         6910        8700        2110        3169        1204        6500        1382        408         1                   8009/3455           
A     4331        1964        2367        6698        1574        3525        5669        1483        2367        1964        1                   11029/2367          
A     7647        597         7050        9057        6533        1347        5641        1274        1410        597         1                   2784/1175           
A     4009        124         3885        4564        3901        7242        7272        2136        555         124         1                   8573/3885           
A     4107        283         3824        7931        5937        970         2598        8530        3824        283         1                   6019/1912           
A     1095        219         876         1971        9628        347         3328        1146        876         219         1                   7/2                 
A     4248        878         3370        7618        3492        4392        5010        8249        3370        878         1                   5933/1685           
A     9583        315         9268        9914        8083        1275        9541        1825        331         315         1                   19497/9268          
A     7233        330         6903        9534        1125        5085        4066        7841        2301        330         1                   1863/767            
A     5707        2189        3518        9225        7904        9233        4845        4637        3518        2189        1                   7466/1759           
A     4041        1121        2920        5501        462         6635        3768        24          1460        1121        1                   4771/1460           
A     6413        501         5912        7891        5882        4690        8912        9901        1478        501         1                   1788/739            
A     5534        87          5447        5953        6646        1973        7453        2557        419         87          1                   11487/5447          
A     1575        263         1312        2887        1988        3526        5282        9180        1312        263         1                   2231/656            
A     3711        1606        2105        5816        1106        9774        2910        4255        2105        1606        1                   9527/2105           
A     2829        177         2652        5481        8443        4097        7323        4022        2652        177         1                   1385/442            
A     4269        426         3843        8112        3058        2747        6950        476         3843        426         1                   4127/1281           
A     5582        2084        3498        9080        8139        3092        4457        9377        3498        2084        1                   7331/1749           
A     5492        2258        3234        8726        6553        231         5673        3491        3234        2258        1                   7109/1617           
A     5370        2060        3310        8680        4113        5692        9497        2591        3310        2060        1                   1405/331            
A     8717        383         8334        9180        3501        9944        9497        5153        463         383         1                   17897/8334          
A     2182        22          2160        2326        6177        6069        3744        5328        144         22          1                   1127/540            
A     7316        98          7218        7717        150         9952        2518        7044        401         98          1                   5011/2406           
A     4048        457         3591        4561        5393        790         7954        2861        513         457         1                   8609/3591           
A     5854        2439        3415        9269        2818        311         5474        9837        3415        2439        1                   15123/3415          
A     5015        1044        3971        8986        7608        1513        1406        9637        3971        1044        1                   14001/3971          
A     5829        2083        3746        9575        6963        7127        3769        2073        3746        2083        1                   7702/1873           
A     3397        175         3222        3755        3103        1331        3769        2650        358         175         1                   1192/537            
A     9161        327         8834        9792        3177        3956        8685        7473        631         327         1                   18953/8834          
A     4274        463         3811        8085        7126        7354        2116        6855        3811        463         1                   12359/3811          
A     6785        89          6696        7901        655         499         6821        5676        1116        89          1                   7343/3348           
A     5025        1155        3870        8895        6774        1533        6821        5275        3870        1155        1                   464/129             
A     7632        112         7520        7792        8662        3324        8653        1726        160         112         1                   482/235             
A     4335        155         4180        4715        380         1455        860         1443        380         155         1                   905/418             
A     7583        303         7280        8311        6471        6820        4511        1280        728         303         1                   7947/3640           
A     4165        1009        3156        5743        729         4465        181         5689        1578        1009        1                   2477/789            
A     7174        2304        4870        9609        8745        3116        181         1662        2435        2304        1                   16783/4870          
A     3634        662         2972        4377        7455        153         413         1690        743         662         1                   8011/2972           
A     5597        221         5376        5981        8986        4190        1569        6299        384         221         1                   827/384             
A     3929        485         3444        4503        4850        2654        4497        6977        574         485         1                   2108/861            
A     8562        162         8400        9762        7088        3784        2959        6685        1200        162         1                   1527/700            
A     5171        1760        3411        8582        5309        6028        2959        8028        3411        1760        1                   13753/3411          
A     6403        1275        5128        7685        9078        8243        2234        1400        1282        1275        1                   1761/641            
A     5280        476         4804        6481        7044        7479        7215        6424        1201        476         1                   11761/4804          
A     7056        1754        5302        9707        8051        4890        3805        7646        2651        1754        1                   16763/5302          
A     5332        414         4918        7791        2462        1497        8303        5514        2459        414         1                   13123/4918          
A     6723        479         6244        7615        1818        7071        9309        861         892         479         1                   7169/3122           
A     3050        1418        1632        4682        163         3881        9309        2210        1632        1418        1                   1933/408            
A     6744        964         5780        7900        1585        1074        5864        7817        1156        964         1                   3661/1445           
A     3670        1780        1890        5560        4083        4803        8462        4370        1890        1780        1                   923/189             
A     5584        24          5560        5723        6           2615        8462        4           139         24          1                   11307/5560          
A     5282        314         4968        6110        6529        2561        6297        4076        828         314         1                   1424/621            
A     2903        457         2446        4126        2363        1942        8531        848         1223        457         1                   7029/2446           
A     4349        1270        3079        7428        5167        8894        9057        5004        3079        1270        1                   11777/3079          
A     8878        34          8844        8944        2831        7217        4507        5450        66          34          1                   133/66              
A     8827        106         8721        9340        8112        586         5599        7404        513         106         1                   18167/8721          
A     3622        543         3079        6701        8974        5313        5689        9575        3079        543         1                   10323/3079          
A     2988        928         2060        4018        987         8628        3042        6686        1030        928         1                   3503/1030           
A     7873        1057        6816        9009        4218        8842        3042        565         1136        1057        1                   8441/3408           
A     5175        315         4860        6795        8466        5726        6415        5810        1620        315         1                   133/54              
A     4077        737         3340        4912        5551        35          9685        2706        835         737         1                   8989/3340           
A     7695        399         7296        8303        5810        2645        2433        2750        608         399         1                   421/192             
A     7408        48          7360        8328        9736        7601        2433        647         920         48          1                   1967/920            
A     3025        1007        2018        4034        2398        2163        2510        9531        1009        1007        1                   7059/2018           
A     8846        386         8460        9316        5385        5919        3014        9397        470         386         1                   1009/470            
A     5340        1372        3968        9308        5555        8248        5373        9795        3968        1372        1                   1831/496            
A     6101        3037        3064        9165        9115        1007        5373        8080        3064        3037        1                   7633/1532           
A     5914        2524        3390        9304        9883        8907        7102        6140        3390        2524        1                   7609/1695           
A     5772        1823        3949        9721        3706        4814        2158        2897        3949        1823        1                   15493/3949          
A     6455        83          6372        8579        7511        7419        225         2163        2124        83          1                   7517/3186           
A     2162        134         2028        2500        3961        753         5064        6794        338         134         1                   777/338             
A     8971        151         8820        9167        2854        2591        842         4781        196         151         1                   3023/1470           
A     1703        807         896         2599        5688        5592        9378        8900        896         807         1                   2151/448            
A     4244        1348        2896        5692        1075        5559        2556        2143        1448        1348        1                   621/181             
A     8278        496         7782        9575        109         9049        6349        2382        1297        496         1                   5951/2594           
A     8006        208         7798        9120        4671        7466        2629        6745        1114        208         1                   8563/3899           
A     6475        200         6275        7730        4669        1560        272         9079        1255        200         1                   2841/1255           
A     5985        705         5280        7745        2134        1643        272         3592        1760        705         1                   1373/528            
A     4763        211         4552        9315        6884        5189        2761        9954        4552        211         1                   7039/2276           
A     4059        1796        2263        6322        9715        4642        239         3157        2263        1796        1                   10381/2263          
A     3150        1472        1678        4828        539         8774        1064        7159        1678        1472        1                   3989/839            
A     8190        216         7974        9076        3144        5240        5504        1750        886         216         1                   8633/3987           
A     6235        3113        3122        9357        8186        4746        1842        681         3122        3113        1                   7796/1561           
A     7189        259         6930        7574        7927        5869        2080        4871        385         259         1                   703/330             
A     5365        981         4384        6461        1182        2493        2080        9386        1096        981         1                   5913/2192           
A     8588        783         7805        9703        4160        6881        2080        6208        1115        783         1                   2613/1115           
A     2352        416         1936        3320        3598        8810        3652        2665        968         416         1                   709/242             
A     5349        69          5280        7989        3460        4764        617         5165        2640        69          1                   2223/880            
A     6524        1156        5368        7866        3775        6344        4394        2131        1342        1156        1                   7195/2684           
A     4535        1061        3474        5693        8221        8725        4925        2631        1158        1061        1                   5114/1737           
A     3953        597         3356        4792        6536        3319        9803        2899        839         597         1                   8745/3356           
A     3198        39          3159        3549        3374        2255        5571        901         351         39          1                   173/81              
A     7594        64          7530        8347        1490        5551        3827        6007        753         64          1                   15941/7530          
A     8945        76          8869        9126        6138        4795        3213        4485        181         76          1                   18071/8869          
A     6990        1922        5068        9524        2835        8434        7986        8136        2534        1922        1                   8257/2534           
A     8462        344         8118        9200        4858        8623        9065        7542        738         344         1                   8831/4059           
A     5999        2032        3967        9966        5088        4292        9152        9748        3967        2032        1                   15965/3967          
A     5703        803         4900        6683        4829        9956        809         2543        980         803         1                   6193/2450           
A     2031        283         1748        3779        6898        3805        809         7778        1748        283         1                   2905/874            
A     5701        1587        4114        7758        2435        478         2415        938         2057        1587        1                   13459/4114          
A     6642        8           6634        6749        9779        6273        6936        6786        107         8           1                   13391/6634          
A     4880        293         4587        5297        5547        655         4281        7845        417         293         1                   10177/4587          
A     6512        635         5877        7165        1247        4154        5988        9424        653         635         1                   4559/1959           
A     3743        229         3514        5500        4387        4143        8509        4085        1757        229         1                   9243/3514           
A     2775        146         2629        5404        5779        7919        6625        6459        2629        146         1                   8179/2629           
A     5527        2325        3202        8729        3009        831         6625        4711        3202        2325        1                   7128/1601           
A     5846        71          5775        7001        7220        9881        7562        9176        1155        71          1                   12847/5775          
A     4591        1285        3306        6244        3391        478         8889        938         1653        1285        1                   10835/3306          
