Elliptic curve parameters:
name = secp256k1
mode = test
p = 10007
a = 48
b = 22
g = (4, 1668)
n = 9967

----------------------------------------------------------------------------------------------------------------------------------------------------------------------
case  s           s_zk        s_rxk       s_zr        z           r           x           k           q           a           m1                  m2                  
A     8655        471         8184        9337        9217        4785        9417        2830        682         471         1                   2249/1023           
A     5020        676         4344        5744        6219        6051        9177        8701        724         676         1                   897/362             
A     7081        851         6230        8327        1915        2055        3236        5710        1246        851         1                   7704/3115           
A     8349        467         7882        9475        588         5898        3417        8866        1126        467         1                   8912/3941           
A     7809        956         6853        8788        2789        6786        3380        1269        979         956         1                   2371/979            
A     2102        872         1230        3332        3443        2010        7239        3972        1230        872         1                   2717/615            
A     8247        677         7570        9004        7268        6485        7478        9579        757         677         1                   17251/7570          
A     5503        1115        4388        9891        6936        7800        7478        9891        4388        1115        1                   7697/2194           
A     2975        222         2753        5728        4516        2738        4926        4498        2753        222         1                   8703/2753           
A     5651        403         5248        6307        8985        4226        5923        4638        656         403         1                   5979/2624           
A     2657        855         1802        4459        901         370         7735        366         1802        855         1                   3558/901            
A     4717        327         4390        9107        2366        8349        9524        5506        4390        327         1                   6912/2195           
A     4801        187         4614        7108        1590        8630        6707        7140        2307        187         1                   11909/4614          
A     1860        64          1796        2758        4005        3985        6707        5918        898         64          1                   2309/898            
A     4722        1440        3282        8004        2876        585         9757        957         3282        1440        1                   2121/547            
A     4591        1364        3227        7818        3618        9308        7627        4342        3227        1364        1                   12409/3227          
A     2248        103         2145        2443        9169        4281        76          462         195         103         1                   4691/2145           
A     2247        21          2226        2353        9260        4522        76          2171        106         21          1                   2300/1113           
A     4124        521         3603        7727        4057        2041        3561        5857        3603        521         1                   11851/3603          
A     6415        520         5895        8380        3833        8422        3561        5518        1965        520         1                   2959/1179           
A     7089        208         6881        8072        6120        1669        8783        3609        983         208         1                   15161/6881          
A     2964        1148        1816        4780        9586        6449        2301        3267        1816        1148        1                   968/227             
A     5142        497         4645        9787        600         8970        560         6795        4645        497         1                   14929/4645          
A     8402        352         8050        9552        3815        1476        560         8619        1150        352         1                   8977/4025           
A     2543        839         1704        4247        6489        5223        977         891         1704        839         1                   3395/852            
A     2457        246         2211        3194        1657        6011        2628        1137        737         246         1                   5651/2211           
A     5462        1984        3478        8940        6286        1346        612         9628        3478        1984        1                   7201/1739           
A     5997        301         5696        6709        5420        8521        6150        5732        712         301         1                   6353/2848           
A     3516        167         3349        6865        6390        3378        9812        9014        3349        167         1                   10381/3349          
A     1141        184         957         1460        9620        2466        9812        775         319         184         1                   867/319             
A     5373        522         4851        6990        3446        7337        6603        1643        1617        522         1                   4121/1617           
A     3621        1682        1939        5560        6249        3521        159         911         1939        1682        1                   9181/1939           
A     5989        743         5246        8612        9795        3195        1917        749         2623        743         1                   14601/5246          
A     7285        1075        6210        8527        4708        7892        6375        5875        1242        1075        1                   7906/3105           
A     7213        238         6975        7988        576         4236        2245        3565        775         238         1                   1689/775            
A     5000        1247        3753        8753        6943        4740        4836        9548        3753        1247        1                   13753/3753          
A     5875        2545        3330        9205        8284        1937        5961        7644        3330        2545        1                   1508/333            
A     3828        234         3594        5625        5711        727         1003        3124        1797        234         1                   3151/1198           
A     4032        1950        2082        6114        9515        648         7379        5332        2082        1950        1                   1691/347            
A     4088        1894        2194        6282        7678        1813        1341        1140        2194        1894        1                   5185/1097           
A     7646        1232        6414        9784        4933        4247        2082        2344        2138        1232        1                   2905/1069           
A     7175        99          7076        8944        6442        9136        3032        1688        1769        99          1                   16119/7076          
A     5256        35          5221        5483        4173        2010        1337        3972        227         35          1                   10739/5221          
A     3908        1902        2006        5914        5045        9658        160         2705        2006        1902        1                   4911/1003           
A     4446        876         3570        6231        1195        4359        160         8358        1785        876         1                   3559/1190           
A     3152        1117        2035        5187        8945        1292        2953        5353        2035        1117        1                   8339/2035           
A     4699        537         4162        6780        6298        6689        5561        8940        2081        537         1                   11479/4162          
A     4575        327         4248        6699        9591        4356        909         7872        2124        327         1                   1879/708            
A     922         22          900         1012        1929        2832        909         3095        90          22          1                   967/450             
A     6846        621         6225        8921        4932        6794        2285        7439        2075        621         1                   15767/6225          
A     8514        1339        7175        9949        6214        7051        5899        7611        1435        1339        1                   18463/7175          
A     2228        955         1273        3501        8147        1986        3944        8570        1273        955         1                   5729/1273           
A     1723        147         1576        2117        4476        2274        3944        8317        394         147         1                   480/197             
A     5215        193         5022        6889        3798        7935        3944        7886        1674        193         1                   6052/2511           
A     2021        371         1650        2571        5734        8151        8899        711         550         371         1                   2296/825            
A     7960        620         7340        9428        4066        6361        9319        8364        1468        620         1                   4347/1835           
B     5015        885         4130        7375        7959        41          1149        2397        2360        295         3                   3                   
A     3822        258         3564        4713        6046        8433        5326        8335        891         258         1                   2845/1188           
A     4685        370         4315        5548        362         8881        2645        3305        863         370         1                   10233/4315          
A     2986        269         2717        5703        1920        2448        7127        6297        2717        269         1                   8689/2717           
A     7292        212         7080        9652        6777        5546        3998        3893        2360        212         1                   706/295             
A     4489        107         4382        5115        8620        5013        5522        1502        626         107         1                   686/313             
A     4236        787         3449        7685        6607        5441        4313        7300        3449        787         1                   11921/3449          
A     7208        48          7160        8103        254         4623        4936        2747        895         48          1                   15311/7160          
A     5231        380         4851        5770        5368        8323        7724        6974        539         380         1                   3667/1617           
A     7243        208         7035        9588        1440        1917        1494        7863        2345        208         1                   16831/7035          
A     2749        447         2302        5051        9097        9881        2286        9176        2302        447         1                   3900/1151           
A     4364        312         4052        6390        9307        6786        7458        8698        2026        312         1                   5377/2026           
A     5785        201         5584        8577        9911        8212        2573        4090        2792        201         1                   7181/2792           
A     1192        485         707         1899        8274        7246        8623        8595        707         485         1                   3091/707            
A     4985        1217        3768        6869        671         9086        8190        5780        1884        1217        1                   5927/1884           
A     4970        2299        2671        7641        4537        4905        8280        3812        2671        2299        1                   12611/2671          
A     1395        458         937         2332        9890        7089        8280        2324        937         458         1                   3727/937            
A     4700        1009        3691        8391        1778        3015        1198        6677        3691        1009        1                   13091/3691          
A     6103        79          6024        6856        4009        668         1198        1979        753         79          1                   12959/6024          
A     5559        1615        3944        9503        9275        7836        7027        1510        3944        1615        1                   443/116             
A     8325        501         7824        9303        4464        6841        6694        47          978         501         1                   1469/652            
A     907         328         579         1486        6675        6073        9332        2749        579         328         1                   2393/579            
A     6181        731         5450        8906        2700        306         2034        2241        2725        731         1                   15087/5450          
A     7900        186         7714        8166        5975        9930        2308        3031        266         186         1                   277/133             
A     8104        829         7275        9559        1492        4382        4312        4630        1455        829         1                   17663/7275          
A     4374        738         3636        8010        8723        4272        7983        2387        3636        738         1                   344/101             
A     6002        2691        3311        9313        5599        7626        7962        3826        3311        2691        1                   15315/3311          
A     5142        467         4675        6077        5067        9622        548         6511        935         467         1                   11219/4675          
A     3566        56          3510        5321        7105        3714        1084        7571        1755        56          1                   8887/3510           
A     6463        28          6435        6580        6110        7668        9673        3256        117         28          1                   13043/6435          
A     7886        333         7553        8965        6528        9463        6301        7031        1079        333         1                   16851/7553          
A     3901        85          3816        4537        7415        7493        4898        2480        636         85          1                   4219/1908           
A     5424        42          5382        5562        5688        1168        3462        9578        138         42          1                   1831/897            
A     5019        980         4039        9058        8747        3865        233         4901        4039        980         1                   2011/577            
A     5250        622         4628        9878        3114        5566        6837        6344        4628        622         1                   3782/1157           
A     7754        149         7605        7923        4306        8212        8660        5877        169         149         1                   15677/7605          
A     4021        101         3920        4133        3700        5122        2557        4302        112         101         1                   4077/1960           
A     3334        938         2396        5730        7213        5622        725         7151        2396        938         1                   2266/599            
A     3884        283         3601        7485        6899        8246        7405        393         3601        283         1                   11369/3601          
A     7338        66          7272        7439        8797        6272        7405        5009        101         66          1                   14777/7272          
A     3674        624         3050        5199        9030        37          3063        9126        1525        624         1                   8873/3050           
A     3758        1411        2347        6105        6675        5130        9553        5961        2347        1411        1                   9863/2347           
A     613         33          580         1193        3846        34          4813        5139        580         33          1                   903/290             
A     1417        371         1046        1940        7787        2468        9943        3534        523         371         1                   3357/1046           
A     3618        518         3100        4393        698         4847        1986        2314        775         518         1                   8011/3100           
A     6824        103         6721        7435        2395        7598        8752        8910        611         103         1                   14259/6721          
A     642         241         401         1043        1511        3721        8752        640         401         241         1                   1685/401            
A     1267        342         925         2192        5952        6779        7585        412         925         342         1                   3459/925            
A     2252        389         1863        2873        5659        2579        7708        3468        621         389         1                   5125/1863           
A     4900        63          4837        5591        2230        883         2247        8139        691         63          1                   10491/4837          
A     5232        100         5132        7798        3431        1417        344         7094        2566        100         1                   6515/2566           
A     7047        189         6858        7301        1909        6692        4993        5926        254         189         1                   7174/3429           
A     2138        14          2124        2669        4188        5829        1900        2794        531         14          1                   4807/2124           
A     2832        219         2613        3703        2907        831         4955        4711        871         219         1                   6535/2613           
A     1650        276         1374        2108        8431        9161        5700        6930        458         276         1                   1879/687            
A     1595        195         1400        2995        7277        6131        158         5391        1400        195         1                   459/140             
A     5403        3           5400        5503        9814        7651        7762        1368        100         3           1                   5453/2700           
A     2576        154         2422        2749        3365        5593        1456        8569        173         154         1                   5325/2422           
A     3089        391         2698        4438        2433        391         7973        2835        1349        391         1                   7527/2698           
A     6316        136         6180        7861        7744        3673        3449        5035        1545        136         1                   14177/6180          
A     3632        868         2764        5014        7081        7679        2537        8903        1382        868         1                   4323/1382           
A     5147        1317        3830        7062        2991        1202        6834        8108        1915        1317        1                   12209/3830          
A     7945        661         7284        9159        3455        4151        4265        9396        1214        661         1                   4276/1821           
A     4315        2032        2283        6598        153         1346        9187        339         2283        2032        1                   10913/2283          
A     5511        2622        2889        8400        8919        1818        3150        7701        2889        2622        1                   4637/963            
A     4933        61          4872        6151        5944        2253        1366        7212        1218        61          1                   2771/1218           
A     4866        1074        3792        6130        843         4039        5069        9117        1264        1074        1                   2749/948            
A     1349        28          1321        2670        5488        5053        3582        8594        1321        28          1                   4019/1321           
A     1683        252         1431        3114        1275        1433        6593        9334        1431        252         1                   533/159             
A     4730        896         3834        6647        1111        1558        430         252         1917        896         1                   11377/3834          
A     3630        30          3600        3705        1302        5216        672         6660        75          30          1                   163/80              
A     3325        433         2892        4048        3550        7037        2335        5197        723         433         1                   7373/2892           
A     1179        186         993         2172        1785        7087        3844        5260        993         186         1                   1117/331            
A     8510        747         7763        9619        2049        7953        3493        4495        1109        747         1                   18129/7763          
A     606         278         328         934         6347        7274        6790        479         328         278         1                   385/82              
A     5685        1673        4012        9697        1747        3674        4863        6619        4012        1673        1                   7691/2006           
A     4801        922         3879        8680        7729        6908        1554        1781        3879        922         1                   13481/3879          
A     7306        190         7116        9085        9936        993         3759        2566        1779        190         1                   16391/7116          
A     3113        1021        2092        5205        4799        5482        2146        8800        2092        1021        1                   4159/1046           
A     5878        1006        4872        7502        6026        2340        2146        7334        1624        1006        1                   1115/406            
A     4740        2040        2700        7440        7159        3916        9781        6218        2700        2040        1                   203/45              
A     6317        584         5733        8228        9202        4862        5307        9406        1911        584         1                   14545/5733          
A     1711        18          1693        3404        3086        5918        1120        3908        1693        18          1                   5115/1693           
A     7505        1049        6456        9119        5008        5254        6540        9603        1614        1049        1                   2078/807            
A     5097        1911        3186        8283        4393        9531        1024        3170        3186        1911        1                   2230/531            
A     3179        174         3005        6184        6377        4557        1024        8390        3005        174         1                   9363/3005           
A     5589        2436        3153        8742        3807        9231        2426        951         3153        2436        1                   4777/1051           
A     5059        1351        3708        8767        6760        4541        6394        1308        3708        1351        1                   6913/1854           
A     6587        155         6432        6855        4939        9365        632         5148        268         155         1                   6721/3216           
A     8160        416         7744        8644        7531        602         9018        8723        484         416         1                   4201/1936           
A     5242        486         4756        6431        7864        9490        5779        2360        1189        486         1                   11673/4756          
A     4315        670         3645        7960        9694        6579        6129        9782        3645        670         1                   2455/729            
A     6674        1026        5648        8086        4164        2678        7452        5788        1412        1026        1                   1845/706            
A     7411        961         6450        8486        1439        9211        8634        1850        1075        961         1                   5299/2150           
A     3867        117         3750        4242        5278        1402        7808        5720        375         117         1                   2703/1250           
A     4486        30          4456        6714        6130        1136        123         4325        2228        30          1                   1400/557            
A     2369        595         1774        4143        2233        3653        2262        94          1774        595         1                   3256/887            
A     2679        27          2652        3563        8019        781         7466        8826        884         27          1                   3121/1326           
A     2634        74          2560        2954        4743        4132        7466        9200        320         74          1                   1397/640            
A     4338        49          4289        8627        4184        4259        5688        536         4289        49          1                   12965/4289          
A     7051        838         6213        9122        6673        7592        8425        5658        2071        838         1                   5391/2071           
A     2491        158         2333        4824        7674        1115        3110        239         2333        158         1                   7315/2333           
A     5028        1308        3720        6888        8583        7139        2089        6999        1860        1308        1                   993/310             
A     5172        132         5040        6180        8670        7726        2687        1752        1008        132         1                   473/210             
A     2481        629         1852        4333        4761        7215        3584        7702        1852        629         1                   3407/926            
A     4093        277         3816        4570        3928        7923        8196        5250        477         277         1                   8663/3816           
A     4889        306         4583        9472        7009        5853        9725        6530        4583        306         1                   14361/4583          
A     3794        982         2812        6606        542         6522        518         3459        2812        982         1                   2600/703            
A     9188        347         8841        9609        1644        3698        9962        4044        421         347         1                   18797/8841          
A     3275        205         3070        3889        5503        9821        9962        9152        614         205         1                   3582/1535           
A     6557        278         6279        7454        9269        9071        4614        4569        897         278         1                   14011/6279          
A     6489        37          6452        8102        3935        1152        359         2847        1613        37          1                   14591/6452          
A     5232        1759        3473        8705        1620        7173        877         8633        3473        1759        1                   13937/3473          
A     8378        682         7696        9340        158         6872        7482        8962        962         682         1                   8859/3848           
A     8536        626         7910        9666        2730        6619        859         7857        1130        626         1                   9101/3955           
A     4490        269         4221        4959        5236        5763        4330        1205        469         269         1                   9449/4221           
A     5569        21          5548        5642        9516        8960        6960        5326        73          21          1                   11211/5548          
A     5105        1347        3758        6984        5022        3288        6960        4436        1879        1347        1                   12089/3758          
A     3120        72          3048        6168        7877        4022        5377        9471        3048        72          1                   387/127             
A     4431        1765        2666        7097        182         3051        4281        6198        2666        1765        1                   5764/1333           
A     7237        1881        5356        9915        9269        5312        8124        8722        2678        1881        1                   4288/1339           
A     4009        1017        2992        7001        5134        8689        8882        371         2992        1017        1                   5505/1496           
A     2846        861         1985        4831        2816        4472        7454        6842        1985        861         1                   7677/1985           
A     6565        201         6364        8156        5754        8988        9243        2167        1591        201         1                   14721/6364          
A     2076        24          2052        2589        8912        2520        2011        8616        513         24          1                   1555/684            
A     2790        126         2664        3456        5750        7943        2011        5325        666         126         1                   347/148             
A     8876        224         8652        9494        1450        5973        2396        880         618         224         1                   9185/4326           
A     3630        1416        2214        5844        3552        2123        1338        5590        2214        1416        1                   1579/369            
A     3786        913         2873        6659        4027        2645        6085        2750        2873        913         1                   10445/2873          
A     3378        1089        2289        5667        3444        1330        341         3395        2289        1089        1                   3015/763            
A     4228        1115        3113        7341        5937        4952        6562        6665        3113        1115        1                   11569/3113          
A     7200        825         6375        9325        486         5782        7014        4493        2125        825         1                   661/255             
A     7929        234         7695        9468        9607        8944        5610        9468        1539        234         1                   1933/855            
A     6765        2031        4734        9132        554         6961        8413        9305        2367        2031        1                   5299/1578           
A     5144        440         4704        6712        5517        1311        6833        6988        1568        440         1                   247/98              
A     8197        149         8048        8700        8989        4516        9815        6777        503         149         1                   16897/8048          
A     6042        108         5934        6171        6981        3693        9617        4159        129         108         1                   177/86              
A     4765        1431        3334        8099        4060        5312        5699        1245        3334        1431        1                   6432/1667           
A     4569        949         3620        6379        7916        9614        8000        5763        1810        949         1                   2737/905            
A     2601        41          2560        2681        8662        2694        8208        8997        80          41          1                   2641/1280           
A     2823        133         2690        4168        3351        5013        7951        8465        1345        133         1                   6991/2690           
A     9722        50          9672        9800        4505        9582        4250        354         78          50          1                   9761/4836           
A     4561        2061        2500        7061        5073        6705        4250        6148        2500        2061        1                   5811/1250           
A     6058        262         5796        6472        8837        5163        4785        2787        414         262         1                   895/414             
A     4731        402         4329        5212        6009        2119        8389        2921        481         402         1                   9943/4329           
A     1381        635         746         2127        2264        6019        1749        7973        746         635         1                   1754/373            
A     3082        370         2712        3986        167         3008        6851        4180        904         370         1                   589/226             
A     4229        665         3564        5120        6963        277         6978        3394        891         665         1                   9349/3564           
A     1332        48          1284        1439        6140        3901        6984        4279        107         48          1                   2771/1284           
A     5227        2318        2909        8136        4775        3116        7216        1662        2909        2318        1                   13363/2909          
A     7807        121         7686        8661        4591        4498        1621        9535        854         121         1                   8234/3843           
A     7817        1469        6348        9404        3780        2133        8073        3357        1587        1469        1                   17221/6348          
A     1752        802         950         2702        9233        9393        3461        7576        950         802         1                   2227/475            
A     4599        2277        2322        6921        5238        2142        3461        7587        2322        2277        1                   640/129             
A     2658        292         2366        5024        4544        2177        3461        5975        2366        292         1                   3841/1183           
A     2297        323         1974        2955        4907        3870        7455        5533        658         323         1                   2626/987            
A     8417        41          8376        9464        6615        9536        912         6158        1047        41          1                   17881/8376          
A     7523        179         7344        7829        1406        4266        8518        2701        306         179         1                   1919/918            
A     6114        2905        3209        9323        7506        2329        72          3903        3209        2905        1                   15437/3209          
A     5043        172         4871        9914        2326        5292        2013        9530        4871        172         1                   14957/4871          
A     8116        126         7990        8915        351         2865        8454        2556        799         126         1                   17031/7990          
A     7261        73          7188        7860        8313        9673        4441        4646        599         73          1                   15121/7188          
A     8311        22          8289        8338        7533        619         4441        475         27          22          1                   16649/8289          
A     3870        119         3751        7621        677         3736        4534        8333        3751        119         1                   11491/3751          
A     7308        1128        6180        9368        4518        6232        8642        2674        2060        1128        1                   4169/1545           
A     6720        615         6105        8755        7789        2609        2103        1908        2035        615         1                   3095/1221           
A     9005        122         8883        9334        9341        2851        1636        5859        329         122         1                   6113/2961           
A     4062        938         3124        7186        5877        9936        9568        6906        3124        938         1                   2812/781            
A     5369        986         4383        9752        1605        3198        1627        6844        4383        986         1                   15121/4383          
A     2167        617         1550        2942        3143        984         1627        2090        775         617         1                   5109/1550           
A     991         46          945         1126        1602        1469        8687        4716        135         46          1                   2117/945            
A     4731        282         4449        9180        7888        1290        7401        6098        4449        282         1                   4637/1483           
A     5520        1071        4449        7003        7611        4824        7087        3422        1483        1071        1                   12523/4449          
A     4809        449         4360        5681        4703        1330        7419        6572        872         449         1                   1049/436            
A     2271        153         2118        4389        4993        462         4087        2639        2118        153         1                   1110/353            
A     3295        346         2949        4278        9590        5567        5081        6820        983         346         1                   7573/2949           
A     1917        425         1492        2663        4633        6220        7017        5615        746         425         1                   1145/373            
A     5323        493         4830        6933        6837        727         4792        6843        1610        493         1                   6128/2415           
A     7401        549         6852        7972        128         7849        4599        6623        571         549         1                   15373/6852          
A     3716        568         3148        6864        4020        567         7423        6982        3148        568         1                   2645/787            
A     4679        14          4665        5612        4986        8225        4342        1999        933         14          1                   10291/4665          
A     5402        1284        4118        9520        3652        7164        7789        7784        4118        1284        1                   7461/2059           
A     4771        1243        3528        6535        7952        7911        986         8156        1764        1243        1                   5653/1764           
A     3501        627         2874        4938        2399        1693        2445        8214        1437        627         1                   2813/958            
A     5847        1375        4472        8083        2136        1175        2683        9739        2236        1375        1                   6965/2236           
A     7569        1084        6485        8866        6262        9475        3800        3852        1297        1084        1                   3287/1297           
A     1277        504         773         2050        953         6727        728         8587        773         504         1                   3327/773            
A     3406        593         2813        6219        3463        4886        7204        3051        2813        593         1                   9625/2813           
A     2006        141         1865        3871        2583        8726        7204        220         1865        141         1                   5877/1865           
A     6848        72          6776        7002        3260        6710        899         4476        154         72          1                   6925/3388           
A     5946        576         5370        6841        1069        6822        5922        5343        895         576         1                   12787/5370          
A     4597        503         4094        8691        1557        3712        2895        1255        4094        503         1                   6644/2047           
A     3301        1341        1960        5261        7120        5372        2895        9851        1960        1341        1                   4281/980            
A     5579        343         5236        6055        2372        8772        1223        4887        476         343         1                   831/374             
A     8061        1565        6496        9685        2543        7725        8083        3677        1624        1565        1                   8873/3248           
A     4407        951         3456        5559        3954        9129        4559        8054        1152        951         1                   1661/576            
A     2966        846         2120        4026        5643        59          6217        5850        1060        846         1                   874/265             
A     3060        1527        1533        4593        7306        4684        3491        3966        1533        1527        1                   2551/511            
A     4716        790         3926        6679        4557        9297        3430        5969        1963        790         1                   11395/3926          
A     2427        671         1756        4183        5611        7607        3430        9841        1756        671         1                   3305/878            
A     6993        1215        5778        8919        5274        8591        173         9508        1926        1215        1                   884/321             
A     6992        1409        5583        8853        1597        1260        2640        1842        1861        1409        1                   15845/5583          
A     5053        360         4693        5414        2965        3239        2106        8404        361         360         1                   10467/4693          
A     7334        102         7232        7786        2899        13          6235        4222        452         102         1                   945/452             
A     5467        127         5340        5734        4490        463         8348        2595        267         127         1                   11201/5340          
A     8100        144         7956        8304        5774        4020        1293        473         204         144         1                   1367/663            
A     5586        1670        3916        9502        7956        3311        8297        3756        3916        1670        1                   3772/979            
A     3059        1318        1741        4800        6763        8323        8297        6974        1741        1318        1                   7859/1741           
A     5829        567         5262        8460        674         2142        7019        7587        2631        567         1                   4763/1754           
A     3780        160         3620        4504        6850        2093        80          5049        724         160         1                   2071/905            
A     3799        673         3126        5362        8567        4880        80          7966        1563        673         1                   9161/3126           
A     7535        87          7448        7668        5024        6834        9068        9600        133         87          1                   15203/7448          
