Elliptic curve parameters:
name = secp256k1
mode = test
p = 10007
a = 48
b = 22
g = (4, 1668)
n = 9967

----------------------------------------------------------------------------------------------------------------------------------------------------------------------
case  s           s_zk        s_rxk       s_zr        z           r           x           k           q           a           m1                  m2                  
A     5166        226         4940        6401        8443        5012        66          7050        1235        226         1                   11567/4940          
A     4105        1751        2354        6459        8168        7570        66          614         2354        1751        1                   5282/1177           
A     7009        364         6645        8338        4428        4031        3558        2287        1329        364         1                   15347/6645          
A     3424        404         3020        4179        4967        2465        3263        4808        755         404         1                   7603/3020           
A     1818        720         1098        2916        3374        5265        9417        1300        1098        720         1                   263/61              
A     1601        317         1284        2885        4022        4216        3636        3690        1284        317         1                   2243/642            
A     5766        1884        3882        9648        3675        7545        2209        2775        3882        1884        1                   2569/647            
A     5581        1729        3852        7507        9105        1691        5413        5444        1926        1729        1                   3272/963            
A     689         14          675         764         2501        2507        9331        8891        75          14          1                   1453/675            
A     3900        570         3330        7230        6740        3979        8147        7882        3330        570         1                   371/111             
A     7683        837         6846        8661        7265        3372        3237        5898        978         837         1                   2724/1141           
A     4248        2090        2158        6406        384         1003        1455        265         2158        2090        1                   5327/1079           
A     4128        684         3444        5276        6837        7507        1551        2681        1148        684         1                   2351/861            
A     8862        42          8820        8967        895         4175        8699        323         105         42          1                   283/140             
A     3079        429         2650        4404        4120        8294        5850        3999        1325        429         1                   7483/2650           
A     1106        126         980         1246        6888        3910        9131        4315        140         126         1                   12/5                
A     2286        78          2208        4494        2507        7484        7081        7848        2208        78          1                   565/184             
A     2934        54          2880        2998        2688        320         448         2692        64          54          1                   1483/720            
A     3430        1412        2018        5448        6435        3983        783         8138        2018        1412        1                   4439/1009           
A     319         58          261         406         1084        644         7034        92          87          58          1                   25/9                
A     6616        28          6588        6799        3521        5001        4339        9432        183         28          1                   13415/6588          
A     7201        2365        4836        9619        9253        168         5529        4701        2418        2365        1                   4205/1209           
A     4079        949         3130        5644        5075        8776        5529        5947        1565        949         1                   9723/3130           
A     6615        1455        5160        8335        2244        7248        4676        7316        1720        1455        1                   1495/516            
A     3678        730         2948        4415        6294        4753        6415        8089        737         730         1                   8093/2948           
A     5517        1195        4322        7678        609         1371        3900        3177        2161        1195        1                   13195/4322          
A     6263        3050        3213        9476        7328        5926        7870        6325        3213        3050        1                   15739/3213          
A     2353        157         2196        3085        4378        6250        7870        1045        732         157         1                   2719/1098           
A     3467        95          3372        6839        8738        9191        6740        5912        3372        95          1                   5153/1686           
A     5059        2486        2573        7632        814         842         9415        5660        2573        2486        1                   12691/2573          
A     2972        1201        1771        4743        9965        2612        8550        4383        1771        1201        1                   7715/1771           
A     3593        711         2882        6475        1003        6565        9030        8656        2882        711         1                   5034/1441           
A     4072        1012        3060        5602        2167        8185        7755        557         1530        1012        1                   4837/1530           
A     6894        213         6681        7287        5232        8031        4390        8544        393         213         1                   4727/2227           
A     4488        160         4328        8816        9044        336         6999        5885        4328        160         1                   1663/541            
A     4463        1409        3054        7517        4591        4958        6679        8808        3054        1409        1                   5990/1527           
A     5491        208         5283        7252        9513        5692        8790        7376        1761        208         1                   12743/5283          
A     6076        336         5740        6486        7012        4359        2407        8358        410         336         1                   6281/2870           
A     3252        1066        2186        5438        631         9328        2390        8863        2186        1066        1                   4345/1093           
A     8038        548         7490        9108        1920        6421        5691        8493        1070        548         1                   8573/3745           
A     3465        1139        2326        5791        2736        6818        5606        5840        2326        1139        1                   4628/1163           
A     4911        1164        3747        6160        7882        2196        4031        8518        1249        1164        1                   11071/3747          
A     3566        47          3519        3635        2493        2908        4551        2031        69          47          1                   7201/3519           
A     2618        1146        1472        4090        8740        3319        2007        2899        1472        1146        1                   1677/368            
A     3091        115         2976        4579        3187        7110        5588        6652        1488        115         1                   3835/1488           
A     9507        3           9504        9795        2361        4880        1402        2001        288         3           1                   3217/1584           
A     6655        459         6196        9753        116         170         9090        4386        3098        459         1                   4102/1549           
A     4009        931         3078        5548        7309        8225        9416        7968        1539        931         1                   503/162             
A     6144        838         5306        8797        3651        7780        6832        9080        2653        838         1                   14941/5306          
A     4018        1760        2258        6276        1589        8591        8478        459         2258        1760        1                   5147/1129           
A     5192        1292        3900        9092        5960        142         4269        3686        3900        1292        1                   3571/975            
A     5203        2187        3016        8219        2610        3146        9259        6909        3016        2187        1                   6711/1508           
A     7414        7           7407        7423        8643        3525        8834        1483        9           7           1                   14837/7407          
A     7740        342         7398        8151        2350        839         8834        314         411         342         1                   5297/2466           
A     5630        70          5560        6186        6763        4011        4911        4212        556         70          1                   1477/695            
A     3847        307         3540        4201        4255        3613        7883        1614        354         307         1                   2012/885            
A     4759        790         3969        8728        8900        8978        7883        6865        3969        790         1                   13487/3969          
A     1802        224         1578        3380        7792        640         2513        6058        1578        224         1                   2591/789            
A     2730        108         2622        3604        2678        113         1526        6342        874         108         1                   3167/1311           
A     5510        868         4642        7831        7346        2195        1526        2673        2321        868         1                   13341/4642          
A     7077        717         6360        8349        597         2368        2309        5160        1272        717         1                   2571/1060           
A     3072        465         2607        3941        6683        5823        2452        6079        869         465         1                   7013/2607           
A     6624        528         6096        8148        8446        3258        2395        2457        1524        528         1                   1231/508            
A     4607        851         3756        8363        4985        2253        1004        7212        3756        851         1                   6485/1878           
A     8255        175         8080        9871        4960        6366        1004        1477        1616        175         1                   9063/4040           
A     5167        2570        2597        7764        463         8972        9024        7540        2597        2570        1                   12931/2597          
A     5042        735         4307        9349        807         4816        9134        4336        4307        735         1                   14391/4307          
A     3335        1478        1857        5192        9425        1057        3862        7684        1857        1478        1                   8527/1857           
A     4775        599         4176        8951        3757        4706        5200        7683        4176        599         1                   6863/2088           
A     4326        500         3826        8152        1733        1316        4997        3152        3826        500         1                   6239/1913           
A     3109        17          3092        6201        6628        1422        6037        597         3092        17          1                   4655/1546           
A     5085        213         4872        6709        4396        8293        6037        6387        1624        213         1                   5897/2436           
A     9265        4           9261        9608        3858        3516        8115        6624        343         4           1                   699/343             
A     3150        342         2808        5958        35          455         5771        9692        2808        342         1                   253/78              
A     2896        1079        1817        4713        7996        4215        1274        1739        1817        1079        1                   7609/1817           
A     6106        265         5841        6755        4484        1493        1426        2803        649         265         1                   1429/649            
A     4809        789         4020        6149        7777        5809        8217        2034        1340        789         1                   5479/2010           
A     2601        289         2312        3757        8717        6942        1486        534         1156        289         1                   11/4                
A     2949        277         2672        3617        1871        8488        3833        8385        668         277         1                   3283/1336           
A     3195        89          3106        4748        3117        6902        4443        1116        1553        89          1                   7943/3106           
A     5405        957         4448        6517        1259        1161        8970        1212        1112        957         1                   5961/2224           
A     2811        653         2158        3890        3025        6937        6565        1618        1079        653         1                   6701/2158           
A     1671        409         1262        2302        1700        7588        5880        3946        631         409         1                   3973/1262           
A     7629        1794        5835        9574        6339        2849        4230        5           1945        1794        1                   17203/5835          
A     6998        398         6600        7598        2774        3876        3400        5828        600         398         1                   3649/1650           
A     7396        1360        6036        8905        1573        4289        8941        1002        1509        1360        1                   16301/6036          
A     1970        699         1271        3241        1027        1653        8524        1602        1271        699         1                   5211/1271           
A     6575        205         6370        7030        1440        3258        2301        7510        455         205         1                   2721/1274           
A     5226        1553        3673        8899        3277        903         4401        7954        3673        1553        1                   14125/3673          
A     3826        19          3807        3873        7721        979         3962        1886        47          19          1                   7699/3807           
A     3958        1099        2859        6817        1643        1545        2531        3780        2859        1099        1                   10775/2859          
A     5876        422         5454        6785        9102        8346        2531        760         909         422         1                   12661/5454          
A     3892        646         3246        4974        1514        7100        6           5583        1082        646         1                   4433/1623           
A     7200        32          7168        7648        3937        2088        2790        3762        448         32          1                   29/14               
A     5660        88          5572        6058        5929        7902        2065        7785        398         88          1                   837/398             
A     5702        2096        3606        9308        4802        4589        2827        922         3606        2096        1                   7505/1803           
A     8179        19          8160        8281        8149        3093        7833        9808        102         19          1                   823/408             
A     8583        780         7803        9450        2180        6268        8105        549         867         780         1                   6011/2601           
A     4218        1306        2912        5674        7192        2232        7549        2309        1456        1306        1                   2473/728            
A     4563        4           4559        9122        1840        6256        4879        9902        4559        4           1                   13685/4559          
A     4897        1105        3792        8689        6994        1499        9594        6651        3792        1105        1                   6793/1896           
A     9065        589         8476        9717        8822        4135        6095        2019        652         589         1                   9391/4238           
A     5797        1907        3890        7742        1785        4382        7868        4630        1945        1907        1                   13539/3890          
A     4672        1096        3576        6460        9697        4775        2930        2137        1788        1096        1                   2783/894            
A     5573        673         4900        6273        3756        5630        694         4376        700         673         1                   5923/2450           
A     2457        1057        1400        3857        7733        5535        6084        8463        1400        1057        1                   451/100             
A     9130        10          9120        9244        4407        2171        9431        6077        114         10          1                   9187/4560           
A     3002        491         2511        3839        2132        2559        8109        5512        837         491         1                   6841/2511           
A     1285        163         1122        1659        8248        7583        2182        5311        374         163         1                   1472/561            
A     4875        1175        3700        8575        3064        3825        8900        960         3700        1175        1                   269/74              
A     4078        334         3744        4702        4872        226         3333        3662        624         334         1                   2195/936            
A     6423        735         5688        9267        5739        8317        5154        6716        2844        735         1                   2615/948            
A     7698        99          7599        8145        4241        9654        7522        7309        447         99          1                   5281/2533           
A     3729        1297        2432        6161        4588        9397        6356        1975        2432        1297        1                   4945/1216           
A     4521        1657        2864        7385        3824        3028        5129        149         2864        1657        1                   5953/1432           
B     6831        5616        1215        8964        6859        3576        4092        5963        2133        432         13                  13                  
A     6454        210         6244        9576        2041        7823        4093        1177        3122        210         1                   1145/446            
A     6478        628         5850        9403        5433        7826        4257        334         2925        628         1                   15881/5850          
A     7634        1184        6450        9784        3270        5971        2029        3469        2150        1184        1                   2903/1075           
A     7290        198         7092        9063        1176        4203        4188        4526        1773        198         1                   1817/788            
A     6541        481         6060        8056        4513        7429        4133        232         1515        481         1                   14597/6060          
A     5173        1615        3558        8731        5155        1591        5409        300         3558        1615        1                   6952/1779           
A     5032        1482        3550        6807        2856        306         6537        2241        1775        1482        1                   11839/3550          
A     4486        2127        2359        6845        3294        931         1417        863         2359        2127        1                   11331/2359          
A     7464        1068        6396        9063        9112        7963        1417        3426        1599        1068        1                   5509/2132           
A     7885        695         7190        9323        1386        7953        6920        4495        1438        695         1                   8604/3595           
A     4119        1433        2686        6805        4474        1982        7182        3313        2686        1433        1                   5462/1343           
A     2984        757         2227        5211        4792        207         7089        9911        2227        757         1                   8195/2227           
A     3180        201         2979        6159        8322        1614        5272        2684        2979        201         1                   3113/993            
A     7010        566         6444        8084        2843        6138        8003        484         1074        566         1                   7547/3222           
A     6376        1104        5272        7694        747         6228        8003        9288        1318        1104        1                   7035/2636           
A     8928        370         8558        9317        2417        9109        3367        8462        389         370         1                   18245/8558          
A     7015        76          6939        7272        2089        7666        157         2920        257         76          1                   14287/6939          
A     4705        79          4626        5476        5476        1           7139        668         771         79          1                   10181/4626          
A     4460        773         3687        5689        7174        130         727         8732        1229        773         1                   3383/1229           
A     1181        111         1070        1716        2304        1610        7456        9409        535         111         1                   2897/1070           
A     7544        4           7540        7674        7376        2609        9944        1908        130         4           1                   7609/3770           
A     5634        330         5304        7402        1970        1643        4076        6375        1768        330         1                   3259/1326           
A     3244        294         2950        6194        6350        2933        8531        5208        2950        294         1                   4719/1475           
A     1393        643         750         2143        5581        479         2543        4897        750         643         1                   1768/375            
A     7503        1224        6279        9596        1864        9138        8909        4535        2093        1224        1                   17099/6279          
A     8429        848         7581        9512        6870        573         5973        9381        1083        848         1                   2563/1083           
A     6539        1478        5061        8226        7434        5962        6178        4253        1687        1478        1                   14765/5061          
A     5559        2129        3430        8989        2997        2025        9093        453         3430        2129        1                   7274/1715           
A     4935        1507        3428        8363        6470        7998        8063        7809        3428        1507        1                   6649/1714           
A     6948        676         6272        7844        2960        501         6974        4216        896         676         1                   1849/784            
A     8369        269         8100        8774        2208        1620        9267        5909        405         269         1                   17143/8100          
A     2425        1019        1406        3831        6418        9056        3245        8658        1406        1019        1                   3128/703            
A     2795        512         2283        5078        1698        6542        9343        59          2283        512         1                   7873/2283           
A     4584        4           4580        6874        7332        4979        4887        9880        2290        4           1                   5729/2290           
A     2307        171         2136        3375        3367        7588        3555        3946        1068        171         1                   947/356             
A     5954        1846        4108        8008        200         8811        668         3099        2054        1846        1                   537/158             
A     7486        234         7252        7745        6907        7147        9359        9322        259         234         1                   15231/7252          
A     5962        1980        3982        9944        7597        2906        4177        9840        3982        1980        1                   723/181             
A     3255        1267        1988        5243        9109        7231        3446        3983        1988        1267        1                   607/142             
A     2421        1146        1275        3696        9007        5478        6412        7038        1275        1146        1                   2039/425            
A     3794        650         3144        5366        2605        6208        5614        2602        1572        650         1                   1145/393            
A     1527        542         985         2512        2737        9327        180         7480        985         542         1                   4039/985            
A     5319        807         4512        6823        148         9407        603         1285        1504        807         1                   6071/2256           
A     7698        366         7332        8262        3828        8735        603         6952        564         366         1                   1330/611            
A     7581        210         7371        7932        6386        1562        3348        4957        351         210         1                   5171/2457           
A     3805        695         3110        5360        2097        3900        4711        5452        1555        695         1                   1833/622            
A     5375        607         4768        6567        2466        8454        8258        1815        1192        607         1                   5971/2384           
A     3243        1045        2198        5441        3430        2550        8258        596         2198        1045        1                   4342/1099           
A     4513        127         4386        4771        9050        1473        1141        902         258         127         1                   4642/2193           
A     4490        268         4222        6601        5868        30          7336        4457        2111        268         1                   11091/4222          
A     2803        804         1999        4802        1396        4530        7617        5798        1999        804         1                   7605/1999           
A     7540        68          7472        8474        6582        607         5255        3604        934         68          1                   8007/3736           
A     3922        326         3596        4821        4097        3553        616         8758        899         326         1                   8743/3596           
A     3674        242         3432        3938        9325        3192        9242        4595        264         242         1                   173/78              
A     2285        695         1590        3875        1581        8406        1548        2768        1590        695         1                   616/159             
A     6132        46          6086        6311        2764        6677        3608        7075        179         46          1                   12443/6086          
A     3073        341         2732        3756        9169        6590        7201        1336        683         341         1                   6829/2732           
A     8396        170         8226        9310        1277        2981        9787        7891        914         170         1                   2951/1371           
A     3374        588         2786        6160        7365        6747        8854        3317        2786        588         1                   681/199             
A     2024        736         1288        3312        6079        9597        8854        5455        1288        736         1                   29/7                
A     4507        34          4473        4570        7230        8465        5273        4643        63          34          1                   9077/4473           
A     5220        754         4466        7453        1845        6384        8226        5959        2233        754         1                   437/154             
A     5658        507         5151        7375        273         1962        1196        8545        1717        507         1                   13033/5151          
A     7480        231         7249        8139        889         6893        1196        5023        659         231         1                   15619/7249          
A     2756        990         1766        4522        8189        5805        644         3475        1766        990         1                   3639/883            
A     584         204         380         964         1054        7566        644         6109        380         204         1                   387/95              
A     3062        342         2720        3742        8706        5601        1082        6979        680         342         1                   1701/680            
A     5631        2059        3572        9203        1970        6081        1383        8516        3572        2059        1                   7417/1786           
A     5409        1697        3712        7265        8304        3286        9165        5417        1856        1697        1                   6337/1856           
A     4447        313         4134        5825        5562        3766        6325        8460        1378        313         1                   1712/689            
A     2367        210         2157        4524        8225        4609        3700        3902        2157        210         1                   2297/719            
A     5216        850         4366        7399        7103        2256        1523        3445        2183        850         1                   12615/4366          
A     6411        945         5466        9144        7158        1597        8750        6571        2733        945         1                   5185/1822           
A     7787        1431        6356        9376        7450        3576        3515        5963        1589        1431        1                   17163/6356          
A     4910        1085        3825        6185        395         9478        8500        4797        1275        1085        1                   2219/765            
A     9294        219         9075        9899        5034        2071        9075        1978        605         219         1                   19193/9075          
A     4604        1302        3302        7906        7375        1835        434         161         3302        1302        1                   6255/1651           
A     5639        737         4902        7273        383         1138        8378        5623        1634        737         1                   2152/817            
A     5357        2178        3179        8536        3044        972         9845        9804        3179        2178        1                   1263/289            
A     5744        1782        3962        7725        9637        4054        7572        1988        1981        1782        1                   13469/3962          
A     5995        625         5370        7785        1970        434         4983        3466        1790        625         1                   1378/537            
A     4560        1819        2741        7301        5741        5628        406         8101        2741        1819        1                   11861/2741          
A     8256        237         8019        8553        8635        7828        6502        8373        297         237         1                   5603/2673           
A     5500        1377        4123        9623        1869        4810        5080        7344        4123        1377        1                   15123/4123          
A     6514        546         5968        9498        8782        1077        1404        6333        2984        546         1                   4003/1492           
A     5915        240         5675        7050        3255        8086        4674        1378        1135        240         1                   2593/1135           
A     5282        1673        3609        8891        6905        2025        8190        9514        3609        1673        1                   14173/3609          
A     2446        412         2034        4480        8201        8102        9744        9662        2034        412         1                   3463/1017           
A     2279        395         1884        2750        6361        1630        2749        959         471         395         1                   5029/1884           
A     6707        41          6666        7313        9538        1981        3390        7086        606         41          1                   7010/3333           
A     5496        2106        3390        8886        1078        1654        7928        4329        3390        2106        1                   2397/565            
A     3112        37          3075        6187        9915        9273        9155        1341        3075        37          1                   9299/3075           
A     4490        8           4482        4517        2975        1087        7216        5280        27          8           1                   9007/4482           
A     1664        68          1596        2063        3347        4259        7216        9431        399         68          1                   3727/1596           
A     2102        179         1923        2743        5316        2811        2475        3163        641         179         1                   1615/641            
A     2007        216         1791        3798        2652        8187        2443        8118        1791        216         1                   645/199             
A     4951        526         4425        5836        1464        8800        5124        1893        885         526         1                   10787/4425          
A     7861        893         6968        9603        9132        5348        2939        3747        1742        893         1                   2183/871            
A     3930        1921        2009        5939        1597        4878        2939        2766        2009        1921        1                   9869/2009           
A     7190        98          7092        7781        2053        164         6837        403         591         98          1                   14971/7092          
A     4810        1460        3350        8160        4859        4978        927         3871        3350        1460        1                   1297/335            
A     5271        219         5052        6113        4758        9078        4836        2872        842         219         1                   2846/1263           
A     7709        1883        5826        9651        265         4625        2860        985         1942        1883        1                   8680/2913           
A     7156        454         6702        9390        5252        3877        1162        5310        2234        454         1                   8273/3351           
A     3023        505         2518        4282        6463        6615        5936        4935        1259        505         1                   7305/2518           
A     1751        384         1367        3118        9430        5915        5936        2672        1367        384         1                   4869/1367           
A     2760        626         2134        4894        2840        7856        7981        288         2134        626         1                   3827/1067           
A     4100        19          4081        4153        903         1881        7981        287         53          19          1                   1179/583            
A     7689        481         7208        9491        8766        739         6678        6896        1802        481         1                   4295/1802           
A     3776        1418        2358        6134        9167        2509        8228        671         2358        1418        1                   4955/1179           
A     5951        1107        4844        7162        4358        4498        2474        9535        1211        1107        1                   13113/4844          
A     8345        407         7938        9668        9755        8605        97          3054        1323        407         1                   18013/7938          
A     6266        680         5586        9059        554         718         1569        2448        2793        680         1                   15325/5586          
A     6745        913         5832        8689        546         7336        2940        312         1944        913         1                   7717/2916           
A     4629        1463        3166        6212        5551        3023        9305        3884        1583        1463        1                   10841/3166          
A     6864        1852        5012        9370        1665        2011        3272        6550        2506        1852        1                   8117/2506           
A     5579        2064        3515        9094        44          3378        9841        953         3515        2064        1                   14673/3515          
A     4347        1606        2741        7088        8499        7355        2141        7834        2741        1606        1                   11435/2741          
A     6246        2653        3593        9839        8570        2540        1669        7468        3593        2653        1                   16085/3593          
A     4347        777         3570        5537        4979        9844        1669        6472        1190        777         1                   706/255             
A     6124        4           6120        6160        4446        1472        1669        3004        36          4           1                   3071/1530           
A     2146        1002        1144        3290        7900        5968        8957        3399        1144        1002        1                   1359/286            
A     6777        95          6682        7291        1610        1286        1559        5355        514         95          1                   7034/3341           
A     8215        64          8151        8644        8343        903         4146        2013        429         64          1                   16859/8151          
A     5074        113         4961        5195        7002        5528        6386        3896        121         113         1                   10269/4961          
A     7069        349         6720        7517        8524        6971        1           1395        448         349         1                   2431/1120           
A     3569        362         3207        6776        7004        8562        4129        8877        3207        362         1                   10345/3207          
A     8253        105         8148        9417        3365        3569        2190        859         1164        105         1                   2945/1358           
A     5042        1538        3504        8546        6748        7992        8886        8310        3504        1538        1                   3397/876            
A     8450        92          8358        9644        2647        3882        1185        8491        1194        92          1                   9047/4179           
A     5520        390         5130        6033        9724        4528        4369        8981        513         390         1                   3851/1710           
A     6319        2089        4230        8434        2022        9774        2912        4255        2115        2089        1                   14753/4230          
A     5012        1167        3845        8857        8471        1693        3115        8214        3845        1167        1                   13869/3845          
A     7273        197         7076        7517        6186        7582        3115        5338        244         197         1                   255/122             
A     2053        1005        1048        3101        3917        4782        7705        4555        1048        1005        1                   2577/524            
A     7752        32          7720        8138        9283        2815        8439        3264        386         32          1                   1589/772            
A     4930        997         3933        6241        7510        5916        8879        8705        1311        997         1                   11171/3933          
A     3800        292         3508        4677        1328        4244        8879        1111        877         292         1                   8477/3508           
A     5826        711         5115        6849        9429        3711        7379        6279        1023        711         1                   845/341             
A     2082        771         1311        3393        917         4547        1116        4805        1311        771         1                   1825/437            
A     8722        262         8460        9427        2732        3327        9230        9128        705         262         1                   18149/8460          
A     9693        45          9648        9741        5483        5437        1579        6106        48          45          1                   3239/1608           
A     8633        157         8476        9285        1402        5829        8408        2794        652         157         1                   8959/4238           
A     7161        1623        5538        9930        4961        2881        2250        7237        2769        1623        1                   5697/1846           
A     4862        1641        3221        8083        9413        4789        2250        2066        3221        1641        1                   12945/3221          
A     5595        697         4898        8044        1491        3428        7058        74          2449        697         1                   13639/4898          
A     8117        485         7632        8965        280         210         6741        7299        848         485         1                   949/424             
A     2786        1383        1403        4189        309         9658        8921        7262        1403        1383        1                   6975/1403           
A     5235        1583        3652        8887        6887        777         8494        2488        3652        1583        1                   7061/1826           
A     2623        1150        1473        4096        594         5477        8494        1747        1473        1150        1                   6719/1473           
A     4810        621         4189        8999        3906        8104        9348        6086        4189        621         1                   13809/4189          
A     4210        309         3901        8111        2237        467         9851        615         3901        309         1                   12321/3901          
