Elliptic curve parameters:
name = secp256k1
mode = test
p = 10007
a = 48
b = 22
g = (4, 1668)
n = 9967

----------------------------------------------------------------------------------------------------------------------------------------------------------------------
case  s           s_zk        s_rxk       s_zr        z           r           x           k           q           a           m1                  m2                  
A     7081        21          7060        7434        4677        4317        1075        9219        353         21          1                   2903/1412           
A     7779        1259        6520        9083        8782        5409        2602        5567        1304        1259        1                   8431/3260           
A     2551        381         2170        2985        1523        820         1012        6165        434         381         1                   2768/1085           
A     892         419         473         1365        5782        5394        5095        2291        473         419         1                   2257/473            
A     2116        412         1704        3820        4906        5738        9663        4303        1704        412         1                   742/213             
A     909         177         732         1092        9106        3159        4081        868         183         177         1                   667/244             
A     7898        1754        6144        9946        3990        4354        416         1794        2048        1754        1                   1487/512            
A     312         39          273         403         1434        3830        9725        7444        91          39          1                   55/21               
A     7736        1355        6381        9863        2198        8924        4802        6018        2127        1355        1                   17599/6381          
A     8618        186         8432        8890        4511        6995        4984        7815        272         186         1                   4377/2108           
A     8096        1172        6924        9827        1179        8665        4155        2926        1731        1172        1                   17923/6924          
A     7535        557         6978        8698        1641        8053        6337        3432        1163        557         1                   5411/2326           
A     6294        508         5786        9187        900         2657        4484        5272        2893        508         1                   15481/5786          
A     5215        1955        3260        8475        1731        7329        7543        4619        3260        1955        1                   1369/326            
A     6977        1019        5958        9956        7338        4212        2777        2153        2979        1019        1                   16933/5958          
A     4342        1007        3335        7677        5704        1394        9518        2277        3335        1007        1                   12019/3335          
A     1166        11          1155        1221        7363        4007        280         8746        55          11          1                   31/15               
A     3724        562         3162        6886        9608        8754        9563        4857        3162        562         1                   5305/1581           
A     5563        628         4935        6550        991         7419        3933        2163        987         628         1                   12113/4935          
A     4797        159         4638        5570        243         7693        6040        862         773         159         1                   10367/4638          
A     4898        14          4884        5030        4060        9600        1518        6427        132         14          1                   2482/1221           
A     6951        2085        4866        9384        782         12          5181        1188        2433        2085        1                   5445/1622           
A     835         7           828         858         7947        2141        8244        8393        23          7           1                   1693/828            
A     4452        1244        3208        7660        7959        8077        4488        734         3208        1244        1                   1514/401            
A     4796        124         4672        5088        8372        7458        469         981         292         124         1                   2471/1168           
A     6126        2977        3149        9275        7444        3690        2904        9792        3149        2977        1                   15401/3149          
A     6669        771         5898        9618        6800        1388        2904        5844        2949        771         1                   5429/1966           
A     4554        1062        3492        5718        1779        4306        5186        4774        1164        1062        1                   856/291             
A     4556        1401        3155        7711        8128        4375        8068        7820        3155        1401        1                   12267/3155          
A     3372        992         2380        4562        3940        6462        8068        1427        1190        992         1                   3967/1190           
A     4971        596         4375        5846        9682        1833        2621        2376        875         596         1                   10817/4375          
A     3226        602         2624        3882        1264        5507        7907        9794        656         602         1                   1777/656            
A     3596        280         3316        6912        1520        5670        188         7082        3316        280         1                   2627/829            
A     1054        151         903         1957        7282        6295        8455        4280        903         151         1                   3011/903            
A     1739        263         1476        2108        4356        3634        1947        6496        369         263         1                   3847/1476           
A     6094        2674        3420        9514        2167        3247        7686        6928        3420        2674        1                   3902/855            
A     4604        12          4592        4618        6129        165         8959        3376        14          12          1                   4611/2296           
A     4536        1717        2819        7355        2230        9501        748         6343        2819        1717        1                   11891/2819          
A     1638        537         1101        2739        6711        1043        9907        1711        1101        537         1                   1459/367            
A     2935        193         2742        5677        4854        6960        434         7772        2742        193         1                   4306/1371           
A     1334        92          1242        1748        5620        6697        434         7172        414         92          1                   67/27               
A     7317        2237        5080        9857        7955        5043        6760        1916        2540        2237        1                   8587/2540           
A     2237        521         1716        3095        6744        9162        7118        3584        858         521         1                   1333/429            
A     4457        101         4356        4853        2563        208         985         6751        396         101         1                   4655/2178           
A     4258        1853        2405        6663        3389        6728        9215        1174        2405        1853        1                   10921/2405          
A     4082        2039        2043        6125        1425        9097        5039        3030        2043        2039        1                   10207/2043          
A     2443        12          2431        2664        9390        8235        5039        7445        221         12          1                   5107/2431           
A     4908        1445        3463        8371        4407        2890        9870        6014        3463        1445        1                   13279/3463          
A     3606        1096        2510        4861        683         6895        4329        6656        1255        1096        1                   8467/2510           
A     4545        657         3888        5841        6921        9916        4329        7673        1296        657         1                   577/216             
A     7156        332         6824        8862        9359        5264        171         8196        1706        332         1                   8009/3412           
A     7635        1185        6450        9785        2660        6767        6627        244         2150        1185        1                   1742/645            
A     4734        2245        2489        7223        642         5150        5423        4366        2489        2245        1                   11957/2489          
A     3067        43          3024        3179        9124        2219        2425        331         112         43          1                   347/168             
A     8771        50          8721        9740        3149        5694        2425        8625        969         50          1                   18511/8721          
A     2703        554         2149        4852        7173        2317        7666        2290        2149        554         1                   7555/2149           
A     4227        113         4114        8341        8794        2525        8611        5421        4114        113         1                   6284/2057           
A     6635        347         6288        7421        9487        1708        2594        7080        786         347         1                   1757/786            
A     3497        13          3484        3765        1155        1686        7916        2166        268         13          1                   3631/1742           
A     6518        1048        5470        9253        3777        7291        4562        6608        2735        1048        1                   15771/5470          
A     5029        583         4446        7252        2429        3220        4562        9918        2223        583         1                   12281/4446          
A     7127        2173        4954        9604        5377        2456        6243        5122        2477        2173        1                   16731/4954          
A     7300        792         6508        8927        5555        4925        6243        3533        1627        792         1                   16227/6508          
A     4014        1353        2661        6675        4163        3545        7038        8289        2661        1353        1                   3563/887            
A     3676        1339        2337        6013        3978        7245        9459        6417        2337        1339        1                   9689/2337           
A     5085        1361        3724        8809        9329        3220        7825        9918        3724        1361        1                   6947/1862           
A     1310        408         902         1761        4911        8293        4305        6387        451         408         1                   3071/902            
A     121         26          95          216         8458        9630        4513        9465        95          26          1                   337/95              
A     6511        679         5832        7969        9311        5807        2497        865         1458        679         1                   1810/729            
A     4130        259         3871        8001        5085        7640        1137        1721        3871        259         1                   1733/553            
A     6257        1499        4758        7843        2429        3290        9745        8593        1586        1499        1                   2350/793            
A     1451        372         1079        2530        7646        4203        7636        4526        1079        372         1                   3981/1079           
A     4003        1267        2736        5371        1584        3999        8530        9886        1368        1267        1                   4687/1368           
A     3738        122         3616        5546        6144        1263        5150        3676        1808        122         1                   2321/904            
A     3641        252         3389        7030        6936        6091        8823        5087        3389        252         1                   10671/3389          
A     7798        13          7785        8317        6652        9742        8823        2267        519         13          1                   3223/1557           
A     6651        479         6172        8194        2735        4715        2671        5933        1543        479         1                   14845/6172          
A     7821        167         7654        7999        6382        2436        8517        948         178         167         1                   7910/3827           
A     7141        493         6648        8803        2571        4733        6348        4974        1662        493         1                   1993/831            
A     5353        1267        4086        6715        6471        3137        9592        7951        1362        1267        1                   6034/2043           
A     4708        730         3978        6034        7805        3925        7305        977         1326        730         1                   5371/1989           
A     2442        147         2295        2595        6630        4127        1054        5200        153         147         1                   1679/765            
A     7655        550         7105        8670        8868        1289        5277        852         1015        550         1                   3265/1421           
A     2300        902         1398        3698        3096        6369        5277        7952        1398        902         1                   2999/699            
A     8147        492         7655        9678        8871        5684        9646        2946        1531        492         1                   3565/1531           
A     2100        400         1700        2525        4306        7683        2259        6546        425         400         1                   185/68              
A     2713        85          2628        2932        8381        702         3487        3073        219         85          1                   5645/2628           
A     7126        56          7070        7328        5735        4539        4913        829         202         56          1                   7227/3535           
A     9204        119         9085        9599        1685        5909        3624        9275        395         119         1                   18803/9085          
A     5255        51          5204        7857        4795        9000        5341        3278        2602        51          1                   3278/1301           
A     4013        788         3225        5088        3072        1559        5341        4841        1075        788         1                   9101/3225           
A     2679        809         1870        3614        5584        6280        9374        1130        935         809         1                   6293/1870           
A     5457        945         4512        6961        7671        6973        6332        7566        1504        945         1                   6209/2256           
A     8404        62          8342        8598        2389        7046        7725        4122        194         62          1                   8501/4171           
A     7738        814         6924        9469        2063        9788        1892        3735        1731        814         1                   17207/6924          
A     6104        461         5643        6731        6074        6596        5644        7783        627         461         1                   12835/5643          
A     4716        1102        3614        6523        6478        8074        8564        4339        1807        1102        1                   11239/3614          
A     4462        881         3581        8043        2574        4127        2859        4767        3581        881         1                   12505/3581          
A     258         18          240         378         909         9474        6364        1875        120         18          1                   53/20               
A     4489        1121        3368        7857        8126        1268        5624        1093        3368        1121        1                   6173/1684           
A     3629        577         3052        6681        8404        3114        8894        8213        3052        577         1                   5155/1526           
A     1780        378         1402        2481        8217        7078        1561        4465        701         378         1                   4261/1402           
A     3133        937         2196        4231        6999        4972        5861        9829        1098        937         1                   1841/549            
A     5644        1612        4032        7660        7613        6441        250         3937        2016        1612        1                   1663/504            
A     1293        325         968         2261        2840        6167        3818        9002        968         325         1                   1777/484            
A     2802        859         1943        4745        7174        4823        7960        4778        1943        859         1                   7547/1943           
A     3414        612         2802        6216        1335        2558        402         6563        2802        612         1                   1605/467            
A     4772        1363        3409        8181        1031        5963        1446        5154        3409        1363        1                   12953/3409          
A     5272        974         4298        9570        8625        6692        4879        5926        4298        974         1                   7421/2149           
A     1897        259         1638        2443        6462        2442        8799        4200        546         259         1                   310/117             
A     4664        59          4605        5585        8683        7533        9039        3299        921         59          1                   10249/4605          
A     5313        1121        4192        7409        7542        3396        6379        1286        2096        1121        1                   6361/2096           
A     2908        361         2547        3757        810         6637        7517        6116        849         361         1                   6665/2547           
A     2219        53          2166        2333        8322        7748        3636        8840        114         53          1                   2276/1083           
A     4271        894         3377        7648        2198        8465        4912        5324        3377        894         1                   11919/3377          
A     6020        54          5966        6334        4220        4626        4912        137         314         54          1                   6177/2983           
A     2504        1061        1443        3947        6319        9455        9689        6587        1443        1061        1                   6451/1443           
A     2910        195         2715        3815        4599        16          1079        9798        905         195         1                   1345/543            
A     4610        1145        3465        8075        1695        5885        8617        8086        3465        1145        1                   2537/693            
A     4337        241         4096        4849        964         1711        7029        2492        512         241         1                   4593/2048           
A     8105        335         7770        8882        8839        7326        37          3755        777         335         1                   16987/7770          
A     7090        1492        5598        9889        3246        5398        8703        4594        2799        1492        1                   16979/5598          
A     6952        1372        5580        9742        9309        1712        4419        3603        2790        1372        1                   8347/2790           
A     6665        379         6286        7563        4625        2773        1050        2237        898         379         1                   7114/3143           
A     3828        436         3392        4676        5606        9246        6178        3275        848         436         1                   1063/424            
A     8238        486         7752        9207        2268        7242        5667        2136        969         486         1                   5815/2584           
A     5328        1120        4208        9536        6293        4262        5667        233         4208        1120        1                   929/263             
A     4419        715         3704        8123        3128        4728        3033        2253        3704        715         1                   6271/1852           
A     2684        200         2484        3926        4900        1266        3024        8950        1242        200         1                   3305/1242           
A     6054        890         5164        7345        5059        7226        1513        2124        1291        890         1                   13399/5164          
A     6439        13          6426        6460        1628        4363        8313        1402        21          13          1                   12899/6426          
A     7085        13          7072        7221        1654        9423        8313        4634        136         13          1                   7153/3536           
A     5400        2575        2825        8225        420         9156        40          7956        2825        2575        1                   545/113             
A     7515        654         6861        9802        1685        7660        40          4070        2287        654         1                   17317/6861          
A     4205        185         4020        5545        6250        1779        40          311         1340        185         1                   325/134             
A     5691        751         4940        6679        5722        4699        4360        6405        988         751         1                   1237/494            
A     3154        1534        1620        4774        7314        7125        4360        9463        1620        1534        1                   1982/405            
A     5449        1469        3980        7439        2978        8199        5724        5727        1990        1469        1                   3222/995            
A     4145        671         3474        5303        6160        8400        6899        7066        1158        671         1                   4724/1737           
A     4680        758         3922        8602        341         5491        1504        996         3922        758         1                   6641/1961           
A     4743        75          4668        9411        9808        3890        8290        4889        4668        75          1                   2359/778            
A     5471        2153        3318        8789        4986        5509        4328        4848        3318        2153        1                   7130/1659           
A     5844        2817        3027        8871        9345        7469        1635        8985        3027        2817        1                   4905/1009           
A     8262        471         7791        9375        4890        3151        9942        6231        1113        471         1                   5879/2597           
A     4341        361         3980        4739        7434        6711        7779        9475        398         361         1                   454/199             
A     5995        2876        3119        9114        7063        5454        1519        809         3119        2876        1                   15109/3119          
A     7261        823         6438        9407        8426        8027        9030        3919        2146        823         1                   2778/1073           
A     2177        80          2097        2410        2835        4290        9523        7049        233         80          1                   1529/699            
A     3524        1318        2206        5730        4907        3052        9523        5976        2206        1318        1                   4627/1103           
A     6954        1748        5206        9557        3615        4108        8375        3684        2603        1748        1                   869/274             
A     4586        98          4488        6082        9856        35          1668        3950        1496        98          1                   889/374             
A     7106        1400        5706        9959        5800        1416        9133        1375        2853        1400        1                   17065/5706          
A     4234        46          4188        5630        1662        6756        1110        4042        1396        46          1                   822/349             
A     3209        863         2346        4382        3066        2277        4763        5855        1173        863         1                   7591/2346           
A     3718        46          3672        3769        8848        9545        5876        9388        51          46          1                   7487/3672           
A     6947        19          6928        8679        9481        3366        8868        3835        1732        19          1                   7813/3464           
A     4005        99          3906        4131        2726        2528        7135        9159        126         99          1                   452/217             
A     3883        1922        1961        5844        5583        2063        731         9380        1961        1922        1                   9727/1961           
A     853         67          786         1246        3327        267         6110        3574        393         67          1                   2099/786            
A     7337        392         6945        7800        7218        5113        6110        8067        463         392         1                   15137/6945          
A     4059        603         3456        7515        7324        4975        312         9650        3456        603         1                   643/192             
A     1263        245         1018        1772        6317        9191        4267        4055        509         245         1                   3035/1018           
A     1577        558         1019        2596        7602        4542        6399        1007        1019        558         1                   4173/1019           
A     1253        152         1101        2354        881         1134        2509        8372        1101        152         1                   3607/1101           
A     4059        1206        2853        6912        1190        2552        2509        6467        2853        1206        1                   1219/317            
A     4756        509         4247        9003        2643        1361        2509        5061        4247        509         1                   13759/4247          
A     3139        153         2986        6125        4194        2656        9755        4128        2986        153         1                   4632/1493           
A     7523        68          7455        7628        3782        6854        8127        9772        105         68          1                   15151/7455          
A     2327        682         1645        3972        8913        8280        8224        5276        1645        682         1                   6299/1645           
A     5514        1130        4384        7706        8625        529         8224        9372        2192        1130        1                   3305/1096           
A     4987        357         4630        9617        8103        7176        8856        8229        4630        357         1                   7302/2315           
A     2438        209         2229        3181        5615        226         3925        3662        743         209         1                   1873/743            
A     5713        331         5382        6610        3555        9310        3848        8669        897         331         1                   12323/5382          
A     3439        300         3139        6578        7515        9631        5012        1512        3139        300         1                   10017/3139          
A     7430        200         7230        7912        1579        3098        2806        38          482         200         1                   2557/1205           
A     2223        39          2184        2951        8625        7046        8389        5845        728         39          1                   199/84              
A     1621        394         1227        2848        5808        4174        11          4987        1227        394         1                   4469/1227           
A     6882        77          6805        8243        3678        6590        3931        1336        1361        77          1                   3025/1361           
A     4314        306         4008        4815        1016        7686        1328        9673        501         306         1                   3043/1336           
A     3354        984         2370        4539        5811        7148        7364        489         1185        984         1                   2631/790            
A     6003        2260        3743        9746        3592        8266        2460        1610        3743        2260        1                   15749/3743          
A     7174        418         6756        8300        5462        1038        9697        230         1126        418         1                   2579/1126           
A     7147        1558        5589        9010        5823        4457        8764        5950        1863        1558        1                   16157/5589          
A     1570        774         796         2366        6189        1978        8764        1894        796         774         1                   984/199             
A     1184        41          1143        1311        3096        4530        900         5798        127         41          1                   2495/1143           
A     4599        544         4055        5410        6547        727         785         3124        811         544         1                   10009/4055          
A     6234        1232        5002        8735        8068        2352        9307        7615        2501        1232        1                   14969/5002          
A     6123        1242        4881        7750        4294        2504        2599        3547        1627        1242        1                   13873/4881          
A     6823        343         6480        7903        943         5885        7054        8086        1080        343         1                   7363/3240           
A     7323        195         7128        7587        5014        9072        4394        9810        264         195         1                   2485/1188           
A     7238        38          7200        7838        7238        114         5238        8612        600         38          1                   3769/1800           
A     3078        473         2605        3599        2177        7826        7228        9633        521         473         1                   6677/2605           
A     5503        1591        3912        9415        8270        1128        4779        1949        3912        1591        1                   7459/1956           
A     7075        145         6930        7537        5636        5839        4085        4430        462         145         1                   7306/3465           
A     4409        690         3719        8128        3832        2832        1925        6872        3719        690         1                   12537/3719          
A     6349        1667        4682        8690        7449        5839        6488        5537        2341        1667        1                   15039/4682          
A     5331        1274        4057        9388        3358        3244        2451        3948        4057        1274        1                   14719/4057          
A     2095        313         1782        3877        7448        8636        6585        1543        1782        313         1                   2986/891            
A     5351        1822        3529        8880        5426        189         4982        8935        3529        1822        1                   14231/3529          
A     3706        175         3531        7237        3153        9473        4982        3354        3531        175         1                   10943/3531          
A     5762        86          5676        6020        4563        4027        946         1339        258         86          1                   137/66              
A     1860        431         1429        3289        33          3422        8871        9376        1429        431         1                   5149/1429           
A     8874        348         8526        9280        6409        4782        4365        5412        406         348         1                   313/147             
A     1593        345         1248        2217        2926        4739        1015        1223        624         345         1                   635/208             
A     5018        742         4276        7156        451         6690        5573        4510        2138        742         1                   6087/2138           
A     4848        8           4840        4888        3679        4932        2745        8458        40          8           1                   1217/605            
A     3865        1016        2849        6714        9439        4631        2745        9210        2849        1016        1                   10579/2849          
A     1834        79          1755        2185        7577        6609        1998        613         351         79          1                   4019/1755           
A     9048        48          9000        9408        385         9629        7704        5592        360         48          1                   769/375             
A     7500        255         7245        8305        8001        6196        9750        7721        805         255         1                   3161/1449           
A     8722        272         8450        9047        5717        6426        9625        3907        325         272         1                   17769/8450          
A     3018        506         2512        4274        5945        6561        3944        6215        1256        506         1                   1823/628            
A     2481        421         2060        4541        2203        8933        528         7696        2060        421         1                   3511/1030           
A     5715        2335        3380        9095        8073        9136        6136        1688        3380        2335        1                   1481/338            
A     3618        1403        2215        5833        374         4626        9679        137         2215        1403        1                   9451/2215           
A     3958        722         3236        7194        4948        3728        4064        8964        3236        722         1                   2788/809            
A     5579        695         4884        6800        7468        7998        1730        7809        1221        695         1                   12379/4884          
A     3695        667         3028        4452        7049        5771        9370        1834        757         667         1                   8147/3028           
A     2584        625         1959        4543        6391        4684        2062        3966        1959        625         1                   7127/1959           
A     9212        184         9028        9456        6412        1730        4857        1113        244         184         1                   4667/2257           
A     7974        709         7265        9427        3719        8123        9858        1166        1453        709         1                   17401/7265          
A     6555        1557        4998        9054        8300        3289        7785        8561        2499        1557        1                   5203/1666           
A     4400        305         4095        4985        3463        8420        5929        1065        585         305         1                   1877/819            
A     5424        2228        3196        8620        9321        4029        6406        1416        3196        2228        1                   3511/799            
A     4315        379         3936        4807        6789        4637        4911        7944        492         379         1                   4561/1968           
A     5255        1459        3796        7153        2130        4547        4911        5162        1898        1459        1                   3102/949            
A     5671        731         4940        6906        8601        710         4324        4910        1235        731         1                   12577/4940          
A     4978        2211        2767        7745        471         2450        1588        4766        2767        2211        1                   12723/2767          
A     3350        924         2426        4563        2158        1263        2686        6291        1213        924         1                   7913/2426           
A     5384        462         4922        7845        3060        540         3958        7407        2461        462         1                   13229/4922          
A     6016        76          5940        6124        2588        3222        9218        5515        108         76          1                   607/297             
A     5117        595         4522        9639        2892        4108        8076        6283        4522        595         1                   62/19               
A     2108        350         1758        3866        4485        7450        6385        989         1758        350         1                   2987/879            
A     5248        1511        3737        8985        9594        1980        6782        2962        3737        1511        1                   14233/3737          
A     5755        1415        4340        7925        9520        2435        8215        309         2170        1415        1                   684/217             
A     5398        1059        4339        9737        4408        8452        1946        9359        4339        1059        1                   15135/4339          
A     4097        1819        2278        6375        4269        9149        2790        6491        2278        1819        1                   308/67              
A     6642        306         6336        9810        5951        3487        6381        1901        3168        306         1                   457/176             
A     1673        544         1129        2802        8320        3012        6381        8012        1129        544         1                   4475/1129           
A     843         361         482         1325        8330        7616        2243        3933        482         361         1                   1084/241            
A     2219        74          2145        2384        6661        1163        7970        6717        165         74          1                   4603/2145           
A     6799        1150        5649        8682        2374        6973        850         7566        1883        1150        1                   15481/5649          
A     5632        1646        3986        7625        6162        2827        1744        3452        1993        1646        1                   13257/3986          
A     5128        1556        3572        6914        8925        6096        2403        3442        1786        1556        1                   6021/1786           
A     8202        215         7987        9343        743         5204        1109        2871        1141        215         1                   17545/7987          
A     5599        39          5560        5639        6232        7369        9747        8558        40          39          1                   5619/2780           
A     9019        10          9009        9292        4590        293         2003        9815        273         10          1                   18311/9009          
A     4518        448         4070        6553        2793        7375        8729        200         2035        448         1                   11071/4070          
A     3629        579         3050        4239        2082        6910        8819        704         610         579         1                   3934/1525           
A     5747        1016        4731        7324        534         499         1948        5676        1577        1016        1                   4357/1577           
A     3063        80          2983        3220        5995        4797        4650        7548        157         80          1                   6283/2983           
A     5685        2649        3036        8721        3284        4886        4650        3051        3036        2649        1                   2401/506            
A     4044        63          3981        8025        6035        7458        4650        8986        3981        63          1                   4023/1327           
A     5275        543         4732        7641        5832        8261        5633        5686        2366        543         1                   3229/1183           
A     4872        720         4152        5910        4500        7244        7161        5183        1038        720         1                   1797/692            
A     4973        539         4434        6451        1810        6595        9436        2660        1478        539         1                   1904/739            
A     5669        1177        4492        7915        5259        1711        6473        7475        2246        1177        1                   3396/1123           
A     1600        410         1190        2195        1364        2128        5366        9865        595         410         1                   759/238             
A     5864        176         5688        8708        4092        2584        7511        2465        2844        176         1                   3643/1422           
A     8893        53          8840        9573        613         6747        3831        3317        680         53          1                   9233/4420           
A     4416        230         4186        4715        8019        8578        192         4308        299         230         1                   397/182             
A     6728        182         6546        7819        499         5129        8260        280         1091        182         1                   4849/2182           
A     7772        740         7032        9530        7195        3887        8260        762         1758        740         1                   8651/3516           
A     1773        19          1754        3527        6629        199         592         4028        1754        19          1                   2650/877            
A     6306        66          6240        8386        5447        6609        7104        613         2080        66          1                   3673/1560           
A     5022        1178        3844        6944        1601        4026        8928        505         1922        1178        1                   193/62              
A     891         141         750         1641        8320        5627        3676        7280        750         141         1                   422/125             
A     5821        25          5796        6097        427         1975        600         747         276         25          1                   5959/2898           
